"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","CATEGORY","SALARIES","BENEFITS","SALARIES_AND_BENEFITS","% Rev- GF/Title/Lottery","% Rev- Total K-12","% Exp- GF/Title/Lottery","% Exp-Total K-12"
"2014-15","666","Greene County","ALL","All Column Values","School Administration",905545.26,401910.35,1307455.61,4.08,3.57,4.24,3.72
"2014-15","666","Greene County","ALL","All Column Values","Teachers and Paraprofessionals",8439911.02,4054612.62,12494523.64,39.01,34.11,40.49,35.51
"2014-15","667","Gwinnett County","ALL","All Column Values","General Administration",2636609.55,2345336.3,4981945.85,0.34,0.28,0.35,0.27
"2014-15","667","Gwinnett County","ALL","All Column Values","School Administration",54490121.03,26703686.23,81193807.26,5.58,4.64,5.75,4.35
"2014-15","667","Gwinnett County","ALL","All Column Values","Teachers and Paraprofessionals",583577759.14,239428248.65,823006007.79,56.55,46.99,58.24,44.1
"2014-15","668","Habersham County","ALL","All Column Values","General Administration",222066.34,171861.51,393927.85,0.61,0.53,0.63,0.54
"2014-15","668","Habersham County","ALL","All Column Values","School Administration",2227161.39,1085221.85,3312383.24,5.15,4.49,5.28,4.55
"2014-15","668","Habersham County","ALL","All Column Values","Teachers and Paraprofessionals",25576276.95,11111243.13,36687520.08,57.08,49.73,58.5,50.43
"2014-15","669","Hall County","ALL","All Column Values","General Administration",432749.23,524337.04,957086.27,0.42,0.36,0.44,0.38
"2014-15","669","Hall County","ALL","All Column Values","School Administration",7370785.36,3412660.38,10783445.74,4.78,4.11,4.9,4.28
"2014-15","669","Hall County","ALL","All Column Values","Teachers and Paraprofessionals",91915596.01,39449954.65,131365550.66,58.2,50.07,59.75,52.1
"2014-15","670","Hancock County","ALL","All Column Values","General Administration",287836.9,108227.04,396063.94,3.5,3.13,3.68,3.24
"2014-15","670","Hancock County","ALL","All Column Values","School Administration",322864.52,122078.63,444943.15,3.93,3.51,4.13,3.63
"2014-15","670","Hancock County","ALL","All Column Values","Teachers and Paraprofessionals",3633012.76,1217403.34,4850416.1,42.83,38.28,45.04,39.62
"2014-15","671","Haralson County","ALL","All Column Values","General Administration",402629.16,180387.55,583016.71,1.76,1.55,1.8,1.56
"2014-15","671","Haralson County","ALL","All Column Values","School Administration",1086459.59,510644.32,1597103.91,4.81,4.25,4.92,4.28
"2014-15","671","Haralson County","ALL","All Column Values","Teachers and Paraprofessionals",13076642.03,5639427.08,18716069.11,56.36,49.84,57.66,50.16
"2014-15","672","Harris County","ALL","All Column Values","General Administration",369825.49,539490.12,909315.61,1.98,1.76,2.03,1.8
"2014-15","672","Harris County","ALL","All Column Values","School Administration",1744784.23,694515.59,2439299.82,5.3,4.71,5.44,4.84
"2014-15","672","Harris County","ALL","All Column Values","Teachers and Paraprofessionals",16540809.83,6512073.54,23052883.37,50.11,44.54,51.38,45.75
"2014-15","673","Hart County","ALL","All Column Values","General Administration",341888.9,125269.33,467158.23,1.4,0.98,1.6,1.27
"2014-15","673","Hart County","ALL","All Column Values","School Administration",960564.78,442867.12,1403431.9,4.2,2.95,4.79,3.81
"2014-15","673","Hart County","ALL","All Column Values","Teachers and Paraprofessionals",12328885.85,5239533.91,17568419.76,52.62,36.97,60.01,47.75
"2014-15","674","Heard County","ALL","All Column Values","General Administration",424623.05,130677.8,555300.85,3.15,2.39,3.08,2.38
"2014-15","674","Heard County","ALL","All Column Values","School Administration",768593.83,298463.44,1067057.27,6.05,4.59,5.91,4.57
"2014-15","674","Heard County","ALL","All Column Values","Teachers and Paraprofessionals",6974755.69,2777744.65,9752500.34,55.32,41.98,54.05,41.75
"2014-15","675","Henry County","ALL","All Column Values","General Administration",1029455.54,509786.99,1539242.53,0.46,0.37,0.46,0.36
"2014-15","675","Henry County","ALL","All Column Values","School Administration",11403590.23,5189953.87,16593544.1,4.96,4.01,4.98,3.9
"2014-15","675","Henry County","ALL","All Column Values","Teachers and Paraprofessionals",136649854.73,57591268.92,194241123.65,58.08,46.91,58.28,45.68
"2014-15","676","Houston County","ALL","All Column Values","General Administration",1180693.56,639789.84,1820483.4,0.76,0.65,0.75,0.65
"2014-15","676","Houston County","ALL","All Column Values","School Administration",9867196.17,4034585.96,13901782.13,5.77,4.93,5.74,4.94
"2014-15","676","Houston County","ALL","All Column Values","Teachers and Paraprofessionals",100843129.58,41190697.83,142033827.41,58.99,50.34,58.69,50.45
"2014-15","677","Irwin County","ALL","All Column Values","General Administration",220990.77,98645.69,319636.46,2.05,1.88,2.07,1.89
"2014-15","677","Irwin County","ALL","All Column Values","School Administration",473465.27,166445.4,639910.67,4.11,3.77,4.15,3.78
"2014-15","677","Irwin County","ALL","All Column Values","Teachers and Paraprofessionals",6297280.85,2307968.44,8605249.29,55.23,50.66,55.84,50.86
"2014-15","678","Jackson County","ALL","All Column Values","General Administration",442258.82,265953.2,708212.02,1.11,0.91,1.16,0.9
"2014-15","678","Jackson County","ALL","All Column Values","School Administration",2147502.37,962826.87,3110329.24,4.87,3.98,5.08,3.97
"2014-15","678","Jackson County","ALL","All Column Values","Teachers and Paraprofessionals",24252515.4,10295412.81,34547928.21,54.05,44.21,56.38,44.14
"2014-15","679","Jasper County","ALL","All Column Values","General Administration",211450.76,113003.63,324454.39,1.7,1.48,1.74,1.47
"2014-15","679","Jasper County","ALL","All Column Values","School Administration",797801.13,316090.94,1113892.07,5.83,5.08,5.98,5.05
"2014-15","679","Jasper County","ALL","All Column Values","Teachers and Paraprofessionals",6438622.1,2823217.45,9261839.55,48.48,42.25,49.73,42.01
"2014-15","680","Jeff Davis County","ALL","All Column Values","General Administration",306588.6,184353.83,490942.43,2.09,1.49,2.07,1.43
"2014-15","680","Jeff Davis County","ALL","All Column Values","School Administration",693180.04,233349.23,926529.27,3.94,2.81,3.91,2.7
"2014-15","680","Jeff Davis County","ALL","All Column Values","Teachers and Paraprofessionals",10259753.51,3668001.92,13927755.43,59.23,42.17,58.76,40.59
"2014-15","681","Jefferson County","ALL","All Column Values","General Administration",222118.92,100491.38,322610.3,1.34,1.15,1.33,1.09
"2014-15","681","Jefferson County","ALL","All Column Values","School Administration",893920.28,336805.09,1230725.37,5.1,4.4,5.06,4.15
"2014-15","681","Jefferson County","ALL","All Column Values","Teachers and Paraprofessionals",9197084.66,3949356.45,13146441.11,54.47,46.95,54.03,44.32
"2014-15","682","Jenkins County","ALL","All Column Values","General Administration",105582.84,82447.64,188030.48,1.52,1.08,1.5,1.26
"2014-15","682","Jenkins County","ALL","All Column Values","School Administration",413146.29,176114.51,589260.8,4.77,3.4,4.71,3.96
"2014-15","682","Jenkins County","ALL","All Column Values","Teachers and Paraprofessionals",4905543.22,1752572.66,6658115.88,53.93,38.38,53.19,44.73
"2014-15","683","Johnson County","ALL","All Column Values","General Administration",114999.96,80881.68,195881.64,2.05,1.79,1.97,1.75
"2014-15","683","Johnson County","ALL","All Column Values","School Administration",426335.42,204959.42,631294.84,6.61,5.78,6.35,5.63
"2014-15","683","Johnson County","ALL","All Column Values","Teachers and Paraprofessionals",3609245.56,1558328.04,5167573.6,54.09,47.3,51.98,46.07
"2014-15","684","Jones County","ALL","All Column Values","General Administration",332158.09,177541.58,509699.67,1.13,0.98,1.09,0.91
"2014-15","684","Jones County","ALL","All Column Values","School Administration",1776194.62,698246.23,2474440.85,5.49,4.75,5.31,4.4
"2014-15","684","Jones County","ALL","All Column Values","Teachers and Paraprofessionals",19469699.36,8270063.95,27739763.31,61.59,53.22,59.57,49.36
"2014-15","685","Lamar County","ALL","All Column Values","General Administration",482574.01,169338.79,651912.8,2.91,2.44,2.91,2.49
"2014-15","685","Lamar County","ALL","All Column Values","School Administration",814560.83,333934.14,1148494.97,5.12,4.29,5.13,4.38
"2014-15","685","Lamar County","ALL","All Column Values","Teachers and Paraprofessionals",8683698.14,3836337,12520035.14,55.82,46.79,55.9,47.72
"2014-15","686","Lanier County","ALL","All Column Values","General Administration",135355.56,132766.7,268122.26,1.73,1.56,1.69,1.49
"2014-15","686","Lanier County","ALL","All Column Values","School Administration",591038.47,261425.6,852464.07,5.51,4.95,5.37,4.73
"2014-15","686","Lanier County","ALL","All Column Values","Teachers and Paraprofessionals",6006604.02,2636065.94,8642669.96,55.84,50.19,54.47,47.91
"2014-15","687","Laurens County","ALL","All Column Values","General Administration",347493.56,223630.99,571124.55,1.11,0.94,1.09,0.93
"2014-15","687","Laurens County","ALL","All Column Values","School Administration",1622466.26,771751.53,2394217.79,4.64,3.95,4.59,3.9
"2014-15","687","Laurens County","ALL","All Column Values","Teachers and Paraprofessionals",21397691.59,9354232.69,30751924.28,59.61,50.7,58.92,50.08
"2014-15","688","Lee County","ALL","All Column Values","General Administration",368704.6,136718.86,505423.46,1.03,0.75,1.07,0.88
"2014-15","688","Lee County","ALL","All Column Values","School Administration",1532841.33,755991.29,2288832.62,4.67,3.4,4.83,3.96
"2014-15","688","Lee County","ALL","All Column Values","Teachers and Paraprofessionals",18834450.29,8199396.59,27033846.88,55.21,40.18,56.99,46.81
"2014-15","689","Liberty County","ALL","All Column Values","General Administration",701682.4,379295.54,1080977.94,1.26,1.09,1.24,1.07
"2014-15","689","Liberty County","ALL","All Column Values","School Administration",2977831.79,1282995.22,4260827.01,4.97,4.3,4.87,4.2
"2014-15","689","Liberty County","ALL","All Column Values","Teachers and Paraprofessionals",34803845.49,14125441.86,48929287.35,57.08,49.38,55.92,48.23
"2014-15","690","Lincoln County","ALL","All Column Values","General Administration",181595.88,85900.61,267496.49,2.26,1.87,2.46,1.98
"2014-15","690","Lincoln County","ALL","All Column Values","School Administration",437072.93,217265.36,654338.29,5.53,4.57,6.01,4.85
"2014-15","690","Lincoln County","ALL","All Column Values","Teachers and Paraprofessionals",4013185.66,1634150.19,5647335.85,47.77,39.47,51.83,41.9
"2014-15","691","Long County","ALL","All Column Values","General Administration",150766.89,156168.21,306935.1,1.26,0.92,1.32,1.18
"2014-15","691","Long County","ALL","All Column Values","School Administration",767653.04,303516.39,1071169.43,4.39,3.22,4.61,4.12
"2014-15","691","Long County","ALL","All Column Values","Teachers and Paraprofessionals",8784574.5,3602834.03,12387408.53,50.74,37.23,53.36,47.66
"2014-15","692","Lowndes County","ALL","All Column Values","General Administration",549883.01,777842.67,1327725.68,1.57,1.3,1.62,1.35
"2014-15","692","Lowndes County","ALL","All Column Values","School Administration",2542759.98,1033897.1,3576657.08,4.22,3.5,4.36,3.63
"2014-15","692","Lowndes County","ALL","All Column Values","Teachers and Paraprofessionals",34560006.38,14077941.01,48637947.39,57.39,47.65,59.3,49.36
"2014-15","693","Lumpkin County","ALL","All Column Values","General Administration",209991.78,111465.72,321457.5,0.95,0.83,0.99,0.87
"2014-15","693","Lumpkin County","ALL","All Column Values","School Administration",1040556.24,574805.24,1615361.48,4.78,4.16,4.96,4.4
"2014-15","693","Lumpkin County","ALL","All Column Values","Teachers and Paraprofessionals",13090079.91,5632556.69,18722636.6,55.37,48.23,57.47,50.94
"2014-15","694","Macon County","ALL","All Column Values","General Administration",195731.28,121145.43,316876.71,2.11,1.84,2.04,1.85
"2014-15","694","Macon County","ALL","All Column Values","School Administration",711577.31,364489.63,1076066.94,7.15,6.24,6.94,6.28
"2014-15","694","Macon County","ALL","All Column Values","Teachers and Paraprofessionals",5110358.33,2343199.41,7453557.74,49.53,43.2,48.05,43.52
"2014-15","695","Madison County","ALL","All Column Values","General Administration",411062.14,183673.15,594735.29,1.26,1.15,1.26,1.02
"2014-15","695","Madison County","ALL","All Column Values","School Administration",1550989.45,712010.46,2262999.91,4.79,4.36,4.78,3.9
"2014-15","695","Madison County","ALL","All Column Values","Teachers and Paraprofessionals",18967778.52,8039201.15,27006979.67,57.16,52.03,57.03,46.49
"2014-15","696","Marion County","ALL","All Column Values","General Administration",226584.48,113693.65,340278.13,3.06,2.55,2.92,2.37
"2014-15","696","Marion County","ALL","All Column Values","School Administration",525327.76,233898.02,759225.78,6.84,5.7,6.51,5.3
"2014-15","696","Marion County","ALL","All Column Values","Teachers and Paraprofessionals",4309296.84,1567943.23,5877240.07,52.91,44.11,50.38,41.01
"2014-15","697","McDuffie County","ALL","All Column Values","General Administration",457272.53,135672.04,592944.57,1.68,1.41,1.66,1.32
"2014-15","697","McDuffie County","ALL","All Column Values","School Administration",1271506.06,462874.76,1734380.82,4.91,4.13,4.85,3.86
"2014-15","697","McDuffie County","ALL","All Column Values","Teachers and Paraprofessionals",16354787.01,5663871.01,22018658.02,62.39,52.48,61.55,49.04
"2014-15","698","McIntosh County","ALL","All Column Values","General Administration",242761.38,96471.16,339232.54,2.31,1.86,2.34,1.81
"2014-15","698","McIntosh County","ALL","All Column Values","School Administration",393717.31,186312.46,580029.77,3.95,3.19,4.01,3.1
"2014-15","698","McIntosh County","ALL","All Column Values","Teachers and Paraprofessionals",5034282.84,2101212.54,7135495.38,48.54,39.2,49.32,38.15
"2014-15","699","Meriwether County","ALL","All Column Values","General Administration",347573.27,107068.88,454642.15,1.62,1.42,1.58,1.39
"2014-15","699","Meriwether County","ALL","All Column Values","School Administration",1115698.07,442465.47,1558163.54,5.54,4.86,5.43,4.78
"2014-15","699","Meriwether County","ALL","All Column Values","Teachers and Paraprofessionals",11164017.17,4463119.57,15627136.74,55.6,48.79,54.48,47.94
"2014-15","700","Miller County","ALL","All Column Values","General Administration",367933.94,164597.54,532531.48,5.32,4.68,5.46,4.76
"2014-15","700","Miller County","ALL","All Column Values","School Administration",287907.58,151831.7,439739.28,4.39,3.87,4.51,3.93
"2014-15","700","Miller County","ALL","All Column Values","Teachers and Paraprofessionals",3412822.22,1541597.9,4954420.12,49.46,43.57,50.84,44.25
"2014-15","701","Mitchell County","ALL","All Column Values","General Administration",205562.24,100987.76,306550,1.31,1.17,1.29,1.01
"2014-15","701","Mitchell County","ALL","All Column Values","School Administration",779184.32,285090.53,1064274.85,4.56,4.07,4.49,3.52
"2014-15","701","Mitchell County","ALL","All Column Values","Teachers and Paraprofessionals",7346544.97,2927971.55,10274516.52,44.04,39.27,43.38,34.01
"2014-15","702","Monroe County","ALL","All Column Values","General Administration",681909.28,258742.65,940651.93,2.45,1.76,2.52,1.99
"2014-15","702","Monroe County","ALL","All Column Values","School Administration",892927.28,505174.95,1398102.23,3.64,2.62,3.74,2.95
"2014-15","702","Monroe County","ALL","All Column Values","Teachers and Paraprofessionals",13794038.78,5824932.55,19618971.33,51.02,36.77,52.5,41.44
"2014-15","703","Montgomery County","ALL","All Column Values","General Administration",264992.16,88949.26,353941.42,2.6,2.38,2.83,2.58
"2014-15","703","Montgomery County","ALL","All Column Values","School Administration",474966.72,181686.05,656652.77,4.82,4.42,5.25,4.79
"2014-15","703","Montgomery County","ALL","All Column Values","Teachers and Paraprofessionals",3560552.45,1254999.79,4815552.24,35.36,32.39,38.48,35.12
"2014-15","704","Morgan County","ALL","All Column Values","General Administration",374510.98,176917.21,551428.19,1.77,1.57,1.9,1.58
"2014-15","704","Morgan County","ALL","All Column Values","School Administration",1028142.23,427204.8,1455347.03,4.67,4.15,5.01,4.16
"2014-15","704","Morgan County","ALL","All Column Values","Teachers and Paraprofessionals",12378410.47,5367896.25,17746306.72,56.9,50.62,61.12,50.77
"2014-15","705","Murray County","ALL","All Column Values","General Administration",318791.16,145701.15,464492.31,0.81,0.7,0.83,0.71
"2014-15","705","Murray County","ALL","All Column Values","School Administration",1835352.57,798111.4,2633463.97,4.59,3.95,4.71,4
"2014-15","705","Murray County","ALL","All Column Values","Teachers and Paraprofessionals",22637706.57,9221110.84,31858817.41,55.53,47.84,57.02,48.37
"2014-15","706","Muscogee County","ALL","All Column Values","General Administration",2063216.99,1071174.05,3134391.04,1.09,0.96,1.15,0.99
"2014-15","706","Muscogee County","ALL","All Column Values","School Administration",10555778.66,4598132.52,15153911.18,5.28,4.66,5.56,4.77
"2014-15","706","Muscogee County","ALL","All Column Values","Teachers and Paraprofessionals",101100965.84,43793945.11,144894910.95,50.51,44.6,53.2,45.62
"2014-15","707","Newton County","ALL","All Column Values","General Administration",533981.8,301313.66,835295.46,0.51,0.45,0.53,0.44
"2014-15","707","Newton County","ALL","All Column Values","School Administration",5683470.85,2208835.68,7892306.53,4.85,4.21,4.97,4.19
"2014-15","707","Newton County","ALL","All Column Values","Teachers and Paraprofessionals",66465154.19,25993453.96,92458608.15,56.79,49.27,58.18,49.1
"2014-15","708","Oconee County","ALL","All Column Values","General Administration",534721.02,189052.87,723773.89,1.2,0.99,1.27,1.05
"2014-15","708","Oconee County","ALL","All Column Values","School Administration",2454212.24,951628.74,3405840.98,5.64,4.67,5.99,4.93
"2014-15","708","Oconee County","ALL","All Column Values","Teachers and Paraprofessionals",25192623.29,9891504.78,35084128.07,58.15,48.11,61.73,50.79
"2014-15","709","Oglethorpe County","ALL","All Column Values","General Administration",493516.97,110510.13,604027.1,2.91,1.85,2.84,1.94
"2014-15","709","Oglethorpe County","ALL","All Column Values","School Administration",801508.83,273460.75,1074969.58,5.17,3.29,5.06,3.45
"2014-15","709","Oglethorpe County","ALL","All Column Values","Teachers and Paraprofessionals",8669162.42,3328034.34,11997196.76,57.73,36.73,56.42,38.49
"2014-15","710","Paulding County","ALL","All Column Values","General Administration",706865.86,435011.61,1141877.47,0.49,0.43,0.5,0.43
"2014-15","710","Paulding County","ALL","All Column Values","School Administration",8205181.34,3562066.82,11767248.16,5.01,4.43,5.19,4.48
"2014-15","710","Paulding County","ALL","All Column Values","Teachers and Paraprofessionals",89401140.62,39403532.83,128804673.45,54.86,48.54,56.86,48.99
"2014-15","711","Peach County","ALL","All Column Values","General Administration",369788.1,215656.31,585444.41,1.89,1.61,1.94,1.61
"2014-15","711","Peach County","ALL","All Column Values","School Administration",1112066.59,461604.63,1573671.22,5.08,4.33,5.21,4.32
"2014-15","711","Peach County","ALL","All Column Values","Teachers and Paraprofessionals",11122355.8,4226583.41,15348939.21,49.57,42.21,50.85,42.16
"2014-15","712","Pickens County","ALL","All Column Values","General Administration",497523.32,231876.19,729399.51,1.63,1.35,1.74,1.46
"2014-15","712","Pickens County","ALL","All Column Values","School Administration",1312511.88,585133.35,1897645.23,4.24,3.52,4.52,3.79
"2014-15","712","Pickens County","ALL","All Column Values","Teachers and Paraprofessionals",15422283.96,7353370.73,22775654.69,50.88,42.28,54.3,45.51
"2014-15","713","Pierce County","ALL","All Column Values","General Administration",270094.96,133883.41,403978.37,1.3,1.16,1.31,1.12
"2014-15","713","Pierce County","ALL","All Column Values","School Administration",1012393.08,461867.31,1474260.39,4.75,4.25,4.78,4.1
"2014-15","713","Pierce County","ALL","All Column Values","Teachers and Paraprofessionals",12486785.31,4887519.45,17374304.76,55.98,50.09,56.38,48.36
"2014-15","714","Pike County","ALL","All Column Values","General Administration",402408.67,283521.44,685930.11,2.71,2.46,2.72,2.44
"2014-15","714","Pike County","ALL","All Column Values","School Administration",814976.83,329937.46,1144914.29,4.52,4.1,4.53,4.07
"2014-15","714","Pike County","ALL","All Column Values","Teachers and Paraprofessionals",11089554.95,3820771.62,14910326.57,58.83,53.38,59.03,53.06
"2014-15","715","Polk County","ALL","All Column Values","General Administration",160749.46,129442.14,290191.6,0.48,0.34,0.5,0.41
"2014-15","715","Polk County","ALL","All Column Values","School Administration",1680867.1,722500.25,2403367.35,3.95,2.85,4.14,3.36
"2014-15","715","Polk County","ALL","All Column Values","Teachers and Paraprofessionals",26780162.94,9373736.13,36153899.07,59.48,42.93,62.21,50.6
"2014-15","716","Pulaski County","ALL","All Column Values","General Administration",350141.06,162717.88,512858.94,4.19,3.66,4.32,3.76
"2014-15","716","Pulaski County","ALL","All Column Values","School Administration",476117.27,166466.71,642583.98,5.25,4.58,5.41,4.71
"2014-15","716","Pulaski County","ALL","All Column Values","Teachers and Paraprofessionals",4673760.74,1655692.09,6329452.83,51.72,45.15,53.3,46.42
"2014-15","717","Putnam County","ALL","All Column Values","General Administration",371990.3,113368.25,485358.55,1.52,1.24,1.63,1.29
"2014-15","717","Putnam County","ALL","All Column Values","School Administration",916810.06,353055.51,1269865.57,3.97,3.25,4.28,3.39
"2014-15","717","Putnam County","ALL","All Column Values","Teachers and Paraprofessionals",10928339.38,3965890.41,14894229.79,46.54,38.14,50.14,39.71
"2014-15","718","Quitman County","ALL","All Column Values","General Administration",107306.45,56060.4,163366.85,3.64,3.22,3.78,3.33
"2014-15","718","Quitman County","ALL","All Column Values","School Administration",157003.62,53461.78,210465.4,4.69,4.15,4.87,4.29
"2014-15","718","Quitman County","ALL","All Column Values","Teachers and Paraprofessionals",1473652.03,605475.83,2079127.86,46.35,41.04,48.08,42.37
"2014-15","719","Rabun County","ALL","All Column Values","General Administration",398403.96,153189.45,551593.41,1.93,1.61,2.15,1.88
"2014-15","719","Rabun County","ALL","All Column Values","School Administration",917002.35,444223.76,1361226.11,4.75,3.97,5.31,4.63
"2014-15","719","Rabun County","ALL","All Column Values","Teachers and Paraprofessionals",9495823.04,4603219.72,14099042.76,49.21,41.08,55.02,47.93
"2014-15","720","Randolph County","ALL","All Column Values","General Administration",222753.42,146701.64,369455.06,3.39,2.9,3.7,3.4
"2014-15","720","Randolph County","ALL","All Column Values","School Administration",394799.22,168832.49,563631.71,5.17,4.42,5.64,5.18
"2014-15","720","Randolph County","ALL","All Column Values","Teachers and Paraprofessionals",3278463.11,1188189.44,4466652.55,40.96,35.03,44.69,41.05
"2014-15","721","Richmond County","ALL","All Column Values","General Administration",2046937.51,1221013.49,3267951,1.21,0.98,1.23,0.89
"2014-15","721","Richmond County","ALL","All Column Values","School Administration",8284687.58,4551518.53,12836206.11,4.75,3.86,4.83,3.49
"2014-15","721","Richmond County","ALL","All Column Values","Teachers and Paraprofessionals",96327013.62,43367498.13,139694511.75,51.68,41.99,52.58,38.02
"2014-15","722","Rockdale County","ALL","All Column Values","General Administration",840632.83,469527.78,1310160.61,0.93,0.78,0.92,0.75
"2014-15","722","Rockdale County","ALL","All Column Values","School Administration",5151379.57,2120265.3,7271644.87,5.16,4.35,5.11,4.15
"2014-15","722","Rockdale County","ALL","All Column Values","Teachers and Paraprofessionals",60776621.58,22018196.92,82794818.5,58.78,49.55,58.16,47.28
"2014-15","723","Schley County","ALL","All Column Values","General Administration",210810.2,94722.01,305532.21,2.85,2.54,3.02,2.69
"2014-15","723","Schley County","ALL","All Column Values","School Administration",381918.4,153138.76,535057.16,5,4.45,5.29,4.71
"2014-15","723","Schley County","ALL","All Column Values","Teachers and Paraprofessionals",4535766.63,1625322.86,6161089.49,57.52,51.27,60.94,54.26
"2014-15","724","Screven County","ALL","All Column Values","General Administration",295182.43,102960.21,398142.64,1.92,1.71,1.97,1.74
"2014-15","724","Screven County","ALL","All Column Values","School Administration",836266.77,339275.07,1175541.84,5.68,5.04,5.81,5.14
"2014-15","724","Screven County","ALL","All Column Values","Teachers and Paraprofessionals",7562136.96,2948948.15,10511085.11,50.77,45.06,51.95,45.95
"2014-15","725","Seminole County","ALL","All Column Values","General Administration",145906.04,53199.57,199105.61,1.4,1.24,1.43,1.19
"2014-15","725","Seminole County","ALL","All Column Values","School Administration",491702.07,198173.48,689875.55,4.84,4.28,4.96,4.14
"2014-15","725","Seminole County","ALL","All Column Values","Teachers and Paraprofessionals",5465644.03,2359249.07,7824893.1,54.95,48.58,56.29,46.96
"2014-15","726","Spalding County","ALL","All Column Values","General Administration",640554.24,210520.36,851074.6,0.9,0.78,0.93,0.79
"2014-15","726","Spalding County","ALL","All Column Values","School Administration",3989176.27,1737974.84,5727151.11,6.08,5.22,6.26,5.31
"2014-15","726","Spalding County","ALL","All Column Values","Teachers and Paraprofessionals",33868934.72,14919217.42,48788152.14,51.79,44.45,53.33,45.2
"2014-15","727","Stephens County","ALL","All Column Values","General Administration",649984.74,242969.83,892954.57,2.37,2.02,2.76,2.36
"2014-15","727","Stephens County","ALL","All Column Values","School Administration",982543.23,436384.02,1418927.25,3.76,3.22,4.39,3.75
"2014-15","727","Stephens County","ALL","All Column Values","Teachers and Paraprofessionals",13317448.29,6224525.44,19541973.73,51.81,44.29,60.43,51.7
"2014-15","728","Stewart County","ALL","All Column Values","General Administration",254702.61,114292.09,368994.7,5.99,5.36,6.36,5.83
"2014-15","728","Stewart County","ALL","All Column Values","School Administration",214215.76,93328.55,307544.31,5,4.47,5.3,4.86
"2014-15","728","Stewart County","ALL","All Column Values","Teachers and Paraprofessionals",2150718.12,753772.46,2904490.58,47.18,42.18,50.07,45.87
"2014-15","729","Sumter County","ALL","All Column Values","General Administration",302716.04,183328.7,486044.74,1.19,0.99,1.21,0.95
"2014-15","729","Sumter County","ALL","All Column Values","School Administration",1268320.7,670787.5,1939108.2,4.75,3.97,4.81,3.79
"2014-15","729","Sumter County","ALL","All Column Values","Teachers and Paraprofessionals",14425961.54,6654424.52,21080386.06,51.67,43.13,52.34,41.24
"2014-15","730","Talbot County","ALL","All Column Values","General Administration",167383.92,70194.96,237578.88,3.64,2.41,3.7,2.05
"2014-15","730","Talbot County","ALL","All Column Values","School Administration",183523.4,86001.31,269524.71,4.13,2.73,4.2,2.32
"2014-15","730","Talbot County","ALL","All Column Values","Teachers and Paraprofessionals",2391421.56,853261.15,3244682.71,49.76,32.92,50.58,27.94
"2014-15","731","Taliaferro County","ALL","All Column Values","General Administration",102206.42,49166.55,151372.97,4.68,4.37,4.77,4.39
"2014-15","731","Taliaferro County","ALL","All Column Values","School Administration",82802.15,43191.34,125993.49,3.89,3.64,3.97,3.65
"2014-15","731","Taliaferro County","ALL","All Column Values","Teachers and Paraprofessionals",1070535.68,485499.33,1556035.01,48.07,44.94,49.07,45.1
"2014-15","732","Tattnall County","ALL","All Column Values","General Administration",268184.52,108561.52,376746.04,1.29,1.12,1.3,1.15
"2014-15","732","Tattnall County","ALL","All Column Values","School Administration",1065078.48,439326.42,1504404.9,5.16,4.49,5.18,4.58
"2014-15","732","Tattnall County","ALL","All Column Values","Teachers and Paraprofessionals",12567624.23,4530178.69,17097802.92,58.7,50.99,58.83,52.05
"2014-15","733","Taylor County","ALL","All Column Values","General Administration",182841.76,77978.71,260820.47,1.94,1.71,2.05,1.82
"2014-15","733","Taylor County","ALL","All Column Values","School Administration",471210.71,139849.12,611059.83,4.54,4.01,4.81,4.27
"2014-15","733","Taylor County","ALL","All Column Values","Teachers and Paraprofessionals",5302317.07,1779704.88,7082021.95,52.67,46.53,55.78,49.51
"2014-15","734","Telfair County","ALL","All Column Values","General Administration",128804.4,65011.25,193815.65,1.27,1.09,1.35,0.9
"2014-15","734","Telfair County","ALL","All Column Values","School Administration",500519.64,234909.32,735428.96,4.82,4.15,5.13,3.43
"2014-15","734","Telfair County","ALL","All Column Values","Teachers and Paraprofessionals",5871638.16,2683048.09,8554686.25,56.07,48.27,59.73,39.86
"2014-15","735","Terrell County","ALL","All Column Values","General Administration",76265.55,69372.63,145638.18,1.09,0.83,1.04,0.79
"2014-15","735","Terrell County","ALL","All Column Values","School Administration",508254.22,157797.79,666052.01,4.99,3.81,4.75,3.63
"2014-15","735","Terrell County","ALL","All Column Values","Teachers and Paraprofessionals",5293813.15,1839014.4,7132827.55,53.49,40.78,50.92,38.88
"2014-15","736","Thomas County","ALL","All Column Values","General Administration",149886.08,131735.85,281621.93,0.58,0.5,0.59,0.46
"2014-15","736","Thomas County","ALL","All Column Values","School Administration",1305745.84,623755.02,1929500.86,3.98,3.43,4.06,3.14
"2014-15","736","Thomas County","ALL","All Column Values","Teachers and Paraprofessionals",18607267.5,8469026.91,27076294.41,55.85,48.09,57.03,44.07
"2014-15","737","Tift County","ALL","All Column Values","General Administration",246019.72,175131.88,421151.6,0.65,0.54,0.66,0.53
"2014-15","737","Tift County","ALL","All Column Values","School Administration",2329851.24,1183145.75,3512996.99,5.46,4.51,5.49,4.45
