"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2012-13","School","676","Houston County","0296","Bonaire Middle School","06,07,08",972,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","74","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0300","Houston County Career Academy","09,10,11,12",75,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","77","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0309","Hilltop Elementary School","PK,KK,01,02,03,04,05",581,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0400","Perry Primary School","PK,KK,01",391,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","1050","Bonaire Elementary School","PK,KK,01,02,03,04,05",682,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","1052","Northside Middle School","06,07,08",704,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","1054","Perry High School","09,10,11,12",1243,"45","Too Few Students","Too Few Students","Too Few Students","Too Few Students","21","47","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","51","27","60","18","40"
"2012-13","School","676","Houston County","2050","Centerville Elementary School","PK,KK,01,02,03,04,05",660,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","60","14","70","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","2052","Northside High School","09,10,11,12",1755,"99","Too Few Students","Too Few Students","Too Few Students","Too Few Students","60","61","Too Few Students","Too Few Students","Too Few Students","Too Few Students","36","36","54","55","45","46"
"2012-13","School","676","Houston County","2054","Morningside Elementary School","02,03,04,05",401,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","2058","Westside Elementary School","PK,KK,01,02,03,04,05",514,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","73","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","73","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","3052","Parkwood Elementary School","PK,KK,01,02,03,04,05",565,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","3056","Tucker Elementary School","02,03,04,05",356,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","3550","Kings Chapel Elementary School","PK,KK,01,02,03,04,05",455,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","4050","Lindsey Elementary School","PK,KK,01,02,03,04,05",387,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","4054","Russell Elementary School","PK,KK,01,02,03,04,05",702,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","68","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","4056","Warner Robins High School","09,10,11,12",1690,"89","Too Few Students","Too Few Students","Too Few Students","Too Few Students","53","60","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","23","47","53","42","47"
"2012-13","School","676","Houston County","5050","Miller Elementary School","PK,KK,01,02,03,04,05",501,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","5054","Shirley Hills Elementary School","PK,KK,01,02,03,04,05",511,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","71","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","5056","Warner Robins Middle School","06,07,08",784,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","676","Houston County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",26541,"528","Too Few Students","Too Few Students","Too Few Students","Too Few Students","260","49","38","7","18","3","207","39","335","63","193","37"
"2012-13","School","677","Irwin County","0173","Irwin County Middle School","06,07,08",393,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","63","11","69","Too Few Students","Too Few Students"
"2012-13","School","677","Irwin County","0188","Irwin County Elementary School","PK,KK,01,02,03,04,05",796,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","57","17","74","Too Few Students","Too Few Students"
"2012-13","School","677","Irwin County","2050","Irwin County High School","09,10,11,12",430,"28","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","46","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","50","17","61","11","39"
"2012-13","District","677","Irwin County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1619,"67","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","39","Too Few Students","Too Few Students","Too Few Students","Too Few Students","37","55","45","67","22","33"
"2012-13","School","678","Jackson County","0101","West Jackson Intermediate School","03,04,05",350,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","678","Jackson County","0104","East Jackson Elementary School","PK,KK,01,02,03,04,05",498,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
