LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2010-11,626,Chattahoochee County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Female,,
2010-11,626,Chattahoochee County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Total,TFS,100
2010-11,626,Chattahoochee County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Black,,
2010-11,626,Chattahoochee County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,White,,
2010-11,626,Chattahoochee County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Hispanic,,
2010-11,626,Chattahoochee County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Asian,,
2010-11,626,Chattahoochee County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Multi,,
2010-11,626,Chattahoochee County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2010-11,627,Chattooga County,1050,Chattooga High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,12,37.5
2010-11,627,Chattooga County,1050,Chattooga High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,20,62.5
2010-11,627,Chattooga County,1050,Chattooga High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,32,100
2010-11,627,Chattooga County,1050,Chattooga High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,TFS,12.5
2010-11,627,Chattooga County,1050,Chattooga High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,26,81.3
2010-11,627,Chattooga County,1050,Chattooga High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,TFS,3.1
2010-11,627,Chattooga County,1050,Chattooga High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,TFS,3.1
2010-11,627,Chattooga County,1050,Chattooga High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,TFS,0
2010-11,627,Chattooga County,1050,Chattooga High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,TFS,0
2010-11,627,Chattooga County,1050,Chattooga High School,2,Graduates,Diplomas with College Prep Endorsements,Male,13,44.8
2010-11,627,Chattooga County,1050,Chattooga High School,2,Graduates,Diplomas with College Prep Endorsements,Female,16,55.2
2010-11,627,Chattooga County,1050,Chattooga High School,2,Graduates,Diplomas with College Prep Endorsements,Total,29,100
2010-11,627,Chattooga County,1050,Chattooga High School,2,Graduates,Diplomas with College Prep Endorsements,Black,11,37.9
2010-11,627,Chattooga County,1050,Chattooga High School,2,Graduates,Diplomas with College Prep Endorsements,White,11,37.9
2010-11,627,Chattooga County,1050,Chattooga High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,3.4
2010-11,627,Chattooga County,1050,Chattooga High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,3.4
2010-11,627,Chattooga County,1050,Chattooga High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,TFS,17.2
2010-11,627,Chattooga County,1050,Chattooga High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,627,Chattooga County,1050,Chattooga High School,3,Graduates,Diplomas with Vocational Endorsements,Male,39,69.6
2010-11,627,Chattooga County,1050,Chattooga High School,3,Graduates,Diplomas with Vocational Endorsements,Female,17,30.4
2010-11,627,Chattooga County,1050,Chattooga High School,3,Graduates,Diplomas with Vocational Endorsements,Total,56,100
2010-11,627,Chattooga County,1050,Chattooga High School,3,Graduates,Diplomas with Vocational Endorsements,Black,TFS,16.1
2010-11,627,Chattooga County,1050,Chattooga High School,3,Graduates,Diplomas with Vocational Endorsements,White,45,80.4
2010-11,627,Chattooga County,1050,Chattooga High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,TFS,1.8
2010-11,627,Chattooga County,1050,Chattooga High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,TFS,0
2010-11,627,Chattooga County,1050,Chattooga High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,TFS,1.8
2010-11,627,Chattooga County,1050,Chattooga High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,627,Chattooga County,1050,Chattooga High School,4,Other Completers,Special Education Diplomas,Male,TFS,81.8
2010-11,627,Chattooga County,1050,Chattooga High School,4,Other Completers,Special Education Diplomas,Female,TFS,18.2
2010-11,627,Chattooga County,1050,Chattooga High School,4,Other Completers,Special Education Diplomas,Total,11,100
2010-11,627,Chattooga County,1050,Chattooga High School,4,Other Completers,Special Education Diplomas,Black,TFS,36.4
2010-11,627,Chattooga County,1050,Chattooga High School,4,Other Completers,Special Education Diplomas,White,TFS,63.6
2010-11,627,Chattooga County,1050,Chattooga High School,4,Other Completers,Special Education Diplomas,Hispanic,TFS,0
2010-11,627,Chattooga County,1050,Chattooga High School,4,Other Completers,Special Education Diplomas,Asian,TFS,0
2010-11,627,Chattooga County,1050,Chattooga High School,4,Other Completers,Special Education Diplomas,Multi,TFS,0
2010-11,627,Chattooga County,1050,Chattooga High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,TFS,0
2010-11,627,Chattooga County,1050,Chattooga High School,5,Other Completers,Certificates Of Attendance,Male,TFS,18.2
2010-11,627,Chattooga County,1050,Chattooga High School,5,Other Completers,Certificates Of Attendance,Female,TFS,81.8
2010-11,627,Chattooga County,1050,Chattooga High School,5,Other Completers,Certificates Of Attendance,Total,11,100
2010-11,627,Chattooga County,1050,Chattooga High School,5,Other Completers,Certificates Of Attendance,Black,TFS,27.3
2010-11,627,Chattooga County,1050,Chattooga High School,5,Other Completers,Certificates Of Attendance,White,TFS,63.6
2010-11,627,Chattooga County,1050,Chattooga High School,5,Other Completers,Certificates Of Attendance,Hispanic,TFS,0
2010-11,627,Chattooga County,1050,Chattooga High School,5,Other Completers,Certificates Of Attendance,Asian,TFS,0
2010-11,627,Chattooga County,1050,Chattooga High School,5,Other Completers,Certificates Of Attendance,Multi,TFS,9.1
2010-11,627,Chattooga County,1050,Chattooga High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,TFS,0
2010-11,627,Chattooga County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,12,37.5
2010-11,627,Chattooga County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,20,62.5
2010-11,627,Chattooga County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,32,100
2010-11,627,Chattooga County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,TFS,12.5
2010-11,627,Chattooga County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,White,26,81.3
2010-11,627,Chattooga County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,TFS,3.1
2010-11,627,Chattooga County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,TFS,3.1
2010-11,627,Chattooga County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,TFS,0
2010-11,627,Chattooga County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,TFS,0
2010-11,627,Chattooga County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Male,13,44.8
2010-11,627,Chattooga County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Female,16,55.2
2010-11,627,Chattooga County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Total,29,100
2010-11,627,Chattooga County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Black,11,37.9
2010-11,627,Chattooga County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,White,11,37.9
2010-11,627,Chattooga County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,3.4
2010-11,627,Chattooga County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,3.4
2010-11,627,Chattooga County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Multi,TFS,17.2
2010-11,627,Chattooga County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,627,Chattooga County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Male,39,69.6
2010-11,627,Chattooga County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Female,17,30.4
2010-11,627,Chattooga County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Total,56,100
2010-11,627,Chattooga County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Black,TFS,16.1
2010-11,627,Chattooga County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,White,45,80.4
2010-11,627,Chattooga County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,TFS,1.8
2010-11,627,Chattooga County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Asian,TFS,0
2010-11,627,Chattooga County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Multi,TFS,1.8
2010-11,627,Chattooga County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,627,Chattooga County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Male,TFS,81.8
2010-11,627,Chattooga County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Female,TFS,18.2
2010-11,627,Chattooga County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Total,11,100
2010-11,627,Chattooga County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Black,TFS,36.4
2010-11,627,Chattooga County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,White,TFS,63.6
2010-11,627,Chattooga County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Hispanic,TFS,0
2010-11,627,Chattooga County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Asian,TFS,0
2010-11,627,Chattooga County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Multi,TFS,0
2010-11,627,Chattooga County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,TFS,0
2010-11,627,Chattooga County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Male,TFS,18.2
2010-11,627,Chattooga County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Female,TFS,81.8
2010-11,627,Chattooga County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Total,11,100
2010-11,627,Chattooga County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Black,TFS,27.3
2010-11,627,Chattooga County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,White,TFS,63.6
2010-11,627,Chattooga County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Hispanic,TFS,0
2010-11,627,Chattooga County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Asian,TFS,0
2010-11,627,Chattooga County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Multi,TFS,9.1
2010-11,627,Chattooga County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,TFS,0
2010-11,628,Cherokee County,106,Creekview High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,21,61.8
2010-11,628,Cherokee County,106,Creekview High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,13,38.2
2010-11,628,Cherokee County,106,Creekview High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,34,100
2010-11,628,Cherokee County,106,Creekview High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,TFS,8.8
2010-11,628,Cherokee County,106,Creekview High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,25,73.5
2010-11,628,Cherokee County,106,Creekview High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,TFS,5.9
2010-11,628,Cherokee County,106,Creekview High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,TFS,2.9
2010-11,628,Cherokee County,106,Creekview High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,TFS,8.8
2010-11,628,Cherokee County,106,Creekview High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,TFS,0
2010-11,628,Cherokee County,106,Creekview High School,2,Graduates,Diplomas with College Prep Endorsements,Male,139,47.6
2010-11,628,Cherokee County,106,Creekview High School,2,Graduates,Diplomas with College Prep Endorsements,Female,153,52.4
2010-11,628,Cherokee County,106,Creekview High School,2,Graduates,Diplomas with College Prep Endorsements,Total,292,100
2010-11,628,Cherokee County,106,Creekview High School,2,Graduates,Diplomas with College Prep Endorsements,Black,TFS,2.7
2010-11,628,Cherokee County,106,Creekview High School,2,Graduates,Diplomas with College Prep Endorsements,White,269,92.1
2010-11,628,Cherokee County,106,Creekview High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,2.7
2010-11,628,Cherokee County,106,Creekview High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,1.4
2010-11,628,Cherokee County,106,Creekview High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,TFS,1
2010-11,628,Cherokee County,106,Creekview High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,628,Cherokee County,106,Creekview High School,3,Graduates,Diplomas with Vocational Endorsements,Male,52,71.2
2010-11,628,Cherokee County,106,Creekview High School,3,Graduates,Diplomas with Vocational Endorsements,Female,21,28.8
2010-11,628,Cherokee County,106,Creekview High School,3,Graduates,Diplomas with Vocational Endorsements,Total,73,100
2010-11,628,Cherokee County,106,Creekview High School,3,Graduates,Diplomas with Vocational Endorsements,Black,TFS,2.7
2010-11,628,Cherokee County,106,Creekview High School,3,Graduates,Diplomas with Vocational Endorsements,White,67,91.8
2010-11,628,Cherokee County,106,Creekview High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,TFS,2.7
2010-11,628,Cherokee County,106,Creekview High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,TFS,0
2010-11,628,Cherokee County,106,Creekview High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,TFS,1.4
2010-11,628,Cherokee County,106,Creekview High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,TFS,1.4
2010-11,628,Cherokee County,106,Creekview High School,4,Other Completers,Special Education Diplomas,Male,TFS,57.1
2010-11,628,Cherokee County,106,Creekview High School,4,Other Completers,Special Education Diplomas,Female,TFS,42.9
2010-11,628,Cherokee County,106,Creekview High School,4,Other Completers,Special Education Diplomas,Total,TFS,100
2010-11,628,Cherokee County,106,Creekview High School,4,Other Completers,Special Education Diplomas,Black,,
2010-11,628,Cherokee County,106,Creekview High School,4,Other Completers,Special Education Diplomas,White,TFS,85.7
2010-11,628,Cherokee County,106,Creekview High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2010-11,628,Cherokee County,106,Creekview High School,4,Other Completers,Special Education Diplomas,Asian,,
