"GRADUATION_YEAR","SCHOOL_DISTRCT_CD","DISTRICT","INSTN_NUMBER","SCHOOL_NAME","YR8_CREDENTIAL","YR8_CREDENTIAL_PCT"
2008,"644","DeKalb County","4054","Cross Keys High School","No Postsecondary Credential/Enrolled",5
2008,"644","DeKalb County","4069","Towers High School","Associates",4
2008,"644","DeKalb County","4069","Towers High School","No Postsecondary Credential/Enrolled",7.3
2008,"644","DeKalb County","4069","Towers High School","Certificate",1.3
2008,"644","DeKalb County","4069","Towers High School","No Postsecondary Credential/Not Enrolled",62.9
2008,"644","DeKalb County","4069","Towers High School","Bachelors",24.5
2008,"645","Dodge County","ALL","All Dodge County High Schools","Bachelors",16.6
2008,"645","Dodge County","ALL","All Dodge County High Schools","No Postsecondary Credential/Not Enrolled",47.2
2008,"645","Dodge County","ALL","All Dodge County High Schools","No Postsecondary Credential/Enrolled",4.7
2008,"645","Dodge County","ALL","All Dodge County High Schools","Certificate",7.3
2008,"645","Dodge County","ALL","All Dodge County High Schools","Masters or Higher",5.2
2008,"645","Dodge County","ALL","All Dodge County High Schools","Associates",19.2
2008,"647","Dougherty County","ALL","All Dougherty County High Schools","Masters or Higher",3.7
2008,"647","Dougherty County","ALL","All Dougherty County High Schools","Bachelors",22.3
2008,"647","Dougherty County","ALL","All Dougherty County High Schools","No Postsecondary Credential/Enrolled",7.6
2008,"647","Dougherty County","ALL","All Dougherty County High Schools","Certificate",5.1
2008,"644","DeKalb County","3060","Lakeside High School","Masters or Higher",6.5
2008,"644","DeKalb County","3060","Lakeside High School","Bachelors",55.8
2008,"644","DeKalb County","3060","Lakeside High School","No Postsecondary Credential/Not Enrolled",26.1
2008,"644","DeKalb County","3060","Lakeside High School","No Postsecondary Credential/Enrolled",5.1
2008,"644","DeKalb County","5055","Dunwoody High School","No Postsecondary Credential/Enrolled",3.8
2008,"644","DeKalb County","5055","Dunwoody High School","Masters or Higher",7.2
2008,"644","DeKalb County","5055","Dunwoody High School","Bachelors",51.1
2008,"644","DeKalb County","5055","Dunwoody High School","No Postsecondary Credential/Not Enrolled",33.3
2008,"644","DeKalb County","5055","Dunwoody High School","Associates",3.4
2008,"644","DeKalb County","5055","Dunwoody High School","Certificate",0.4
2008,"644","DeKalb County","5055","Dunwoody High School","Other Credential",0.8
2008,"644","DeKalb County","5067","Southwest DeKalb High School","Associates",4.9
2008,"644","DeKalb County","5067","Southwest DeKalb High School","Bachelors",31.5
2008,"644","DeKalb County","5067","Southwest DeKalb High School","Other Credential",1.8
2008,"644","DeKalb County","5067","Southwest DeKalb High School","Certificate",0.6
2008,"644","DeKalb County","5067","Southwest DeKalb High School","No Postsecondary Credential/Enrolled",6.4
2008,"644","DeKalb County","5067","Southwest DeKalb High School","No Postsecondary Credential/Not Enrolled",52
2008,"644","DeKalb County","5067","Southwest DeKalb High School","Masters or Higher",2.8
2008,"646","Dooly County","ALL","All Dooly County High Schools","Associates",17.3
2008,"646","Dooly County","ALL","All Dooly County High Schools","Bachelors",11.5
2008,"646","Dooly County","ALL","All Dooly County High Schools","Certificate",11.5
2008,"646","Dooly County","ALL","All Dooly County High Schools","No Postsecondary Credential/Enrolled",9.6
2008,"646","Dooly County","ALL","All Dooly County High Schools","No Postsecondary Credential/Not Enrolled",50
2008,"648","Douglas County","0100","Chapel Hill High School","Associates",5.1
2008,"648","Douglas County","0100","Chapel Hill High School","Certificate",2.1
2008,"648","Douglas County","0100","Chapel Hill High School","Other Credential",0.8
2008,"648","Douglas County","0100","Chapel Hill High School","No Postsecondary Credential/Enrolled",4.5
2008,"648","Douglas County","0100","Chapel Hill High School","Bachelors",32.6
2008,"648","Douglas County","0100","Chapel Hill High School","Masters or Higher",4.8
2008,"648","Douglas County","0100","Chapel Hill High School","No Postsecondary Credential/Not Enrolled",50
2008,"649","Early County","2050","Early County High School","Masters or Higher",3.4
2008,"649","Early County","2050","Early County High School","Certificate",11.7
2008,"649","Early County","2050","Early County High School","Bachelors",11.7
2008,"649","Early County","2050","Early County High School","Associates",4.1
2008,"649","Early County","2050","Early County High School","Other Credential",1.4
2008,"649","Early County","2050","Early County High School","No Postsecondary Credential/Enrolled",6.9
2008,"649","Early County","2050","Early County High School","No Postsecondary Credential/Not Enrolled",60.7
2008,"650","Echols County","1050","Echols County High School","Associates",13.5
2008,"650","Echols County","1050","Echols County High School","Bachelors",10.8
2008,"650","Echols County","1050","Echols County High School","Masters or Higher",2.7
2008,"650","Echols County","1050","Echols County High School","Other Credential",2.7
2008,"650","Echols County","1050","Echols County High School","No Postsecondary Credential/Enrolled",2.7
2008,"650","Echols County","1050","Echols County High School","Certificate",10.8
2008,"650","Echols County","1050","Echols County High School","No Postsecondary Credential/Not Enrolled",56.8
2008,"652","Elbert County","ALL","All Elbert County High Schools","Masters or Higher",1.7
2008,"652","Elbert County","ALL","All Elbert County High Schools","Bachelors",19.1
2008,"652","Elbert County","ALL","All Elbert County High Schools","No Postsecondary Credential/Enrolled",4.5
2008,"652","Elbert County","ALL","All Elbert County High Schools","No Postsecondary Credential/Not Enrolled",60.1
2008,"652","Elbert County","ALL","All Elbert County High Schools","Associates",11.2
2008,"652","Elbert County","ALL","All Elbert County High Schools","Certificate",3.4
2008,"656","Fayette County","0198","Starrs Mill High School","Bachelors",61.3
2008,"656","Fayette County","0198","Starrs Mill High School","Certificate",0.5
2008,"656","Fayette County","0198","Starrs Mill High School","Masters or Higher",10.3
2008,"656","Fayette County","0198","Starrs Mill High School","No Postsecondary Credential/Enrolled",3.2
2008,"656","Fayette County","0198","Starrs Mill High School","No Postsecondary Credential/Not Enrolled",22.6
2008,"656","Fayette County","0198","Starrs Mill High School","Associates",1.8
2008,"656","Fayette County","0198","Starrs Mill High School","Other Credential",0.3
2008,"657","Floyd County","0201","Model High School","No Postsecondary Credential/Not Enrolled",60.3
2008,"657","Floyd County","0201","Model High School","Certificate",4.1
2008,"657","Floyd County","0201","Model High School","Associates",12.3
2008,"657","Floyd County","0201","Model High School","No Postsecondary Credential/Enrolled",8.9
2008,"657","Floyd County","0201","Model High School","Masters or Higher",2.1
2008,"657","Floyd County","0201","Model High School","Bachelors",12.3
2008,"657","Floyd County","ALL","All Floyd County High Schools","Masters or Higher",1.4
2008,"657","Floyd County","ALL","All Floyd County High Schools","Certificate",4.3
2008,"657","Floyd County","ALL","All Floyd County High Schools","No Postsecondary Credential/Enrolled",7
2008,"657","Floyd County","ALL","All Floyd County High Schools","Other Credential",1
2008,"657","Floyd County","ALL","All Floyd County High Schools","Associates",15.5
2008,"657","Floyd County","ALL","All Floyd County High Schools","Bachelors",14.9
2008,"657","Floyd County","ALL","All Floyd County High Schools","No Postsecondary Credential/Not Enrolled",55.8
2008,"658","Forsyth County","5050","Forsyth Central High School","Other Credential",0.5
2008,"658","Forsyth County","5050","Forsyth Central High School","No Postsecondary Credential/Enrolled",3.5
2008,"658","Forsyth County","5050","Forsyth Central High School","Bachelors",40.2
2008,"658","Forsyth County","5050","Forsyth Central High School","Associates",9.6
2008,"658","Forsyth County","5050","Forsyth Central High School","Certificate",1.5
2008,"658","Forsyth County","5050","Forsyth Central High School","No Postsecondary Credential/Not Enrolled",41.2
2008,"658","Forsyth County","5050","Forsyth Central High School","Masters or Higher",3.5
2008,"660","Fulton County","0191","Roswell High School","No Postsecondary Credential/Enrolled",2.3
2008,"660","Fulton County","0191","Roswell High School","Bachelors",56.8
2008,"660","Fulton County","0191","Roswell High School","No Postsecondary Credential/Not Enrolled",28.1
2008,"660","Fulton County","0191","Roswell High School","Associates",3.1
2008,"660","Fulton County","0191","Roswell High School","Masters or Higher",8.8
2008,"660","Fulton County","0191","Roswell High School","Certificate",1
2008,"660","Fulton County","0198","Centennial High School","Associates",2.2
2008,"660","Fulton County","0198","Centennial High School","No Postsecondary Credential/Enrolled",5.1
2008,"660","Fulton County","0198","Centennial High School","Certificate",0.5
2008,"660","Fulton County","0198","Centennial High School","No Postsecondary Credential/Not Enrolled",23.5
2008,"660","Fulton County","0198","Centennial High School","Bachelors",61.1
2008,"660","Fulton County","0198","Centennial High School","Masters or Higher",7.3
2008,"660","Fulton County","0198","Centennial High School","Other Credential",0.3
2008,"660","Fulton County","0383","McClarin High School","Certificate",4
2008,"660","Fulton County","0383","McClarin High School","No Postsecondary Credential/Not Enrolled",81
2008,"660","Fulton County","0383","McClarin High School","Associates",6
2008,"660","Fulton County","0383","McClarin High School","No Postsecondary Credential/Enrolled",6
2008,"660","Fulton County","0383","McClarin High School","Bachelors",3
2008,"660","Fulton County","5069","Westlake High School","Bachelors",29.6
2008,"660","Fulton County","5069","Westlake High School","Certificate",0.3
2008,"660","Fulton County","5069","Westlake High School","Other Credential",2.3
2008,"660","Fulton County","5069","Westlake High School","No Postsecondary Credential/Not Enrolled",54.7
2008,"660","Fulton County","5069","Westlake High School","No Postsecondary Credential/Enrolled",5.8
2008,"660","Fulton County","5069","Westlake High School","Masters or Higher",1.6
2008,"660","Fulton County","5069","Westlake High School","Associates",5.8
2008,"660","Fulton County","ALL","All Fulton County High Schools","No Postsecondary Credential/Not Enrolled",36.7
2008,"660","Fulton County","ALL","All Fulton County High Schools","Masters or Higher",5.4
2008,"660","Fulton County","ALL","All Fulton County High Schools","Associates",4
2008,"660","Fulton County","ALL","All Fulton County High Schools","Other Credential",0.7
2008,"660","Fulton County","ALL","All Fulton County High Schools","Certificate",0.6
2008,"660","Fulton County","ALL","All Fulton County High Schools","Bachelors",48.1
2008,"660","Fulton County","ALL","All Fulton County High Schools","No Postsecondary Credential/Enrolled",4.6
2008,"666","Greene County","ALL","All Greene County High Schools","No Postsecondary Credential/Enrolled",5.2
2008,"666","Greene County","ALL","All Greene County High Schools","Associates",3.1
2008,"666","Greene County","ALL","All Greene County High Schools","Bachelors",24
2008,"666","Greene County","ALL","All Greene County High Schools","No Postsecondary Credential/Not Enrolled",60.4
2008,"666","Greene County","ALL","All Greene County High Schools","Masters or Higher",2.1
2008,"666","Greene County","ALL","All Greene County High Schools","Certificate",4.2
2008,"666","Greene County","ALL","All Greene County High Schools","Other Credential",1
2008,"667","Gwinnett County","0105","Mill Creek High School","Masters or Higher",3.8
2008,"667","Gwinnett County","0105","Mill Creek High School","Associates",5.1
2008,"667","Gwinnett County","0105","Mill Creek High School","No Postsecondary Credential/Enrolled",4.8
2008,"667","Gwinnett County","0105","Mill Creek High School","Bachelors",41.4
2008,"667","Gwinnett County","0105","Mill Creek High School","No Postsecondary Credential/Not Enrolled",42.3
2008,"667","Gwinnett County","0105","Mill Creek High School","Other Credential",1.4
2008,"667","Gwinnett County","0105","Mill Creek High School","Certificate",1.4
2008,"667","Gwinnett County","4556","North Gwinnett High School","No Postsecondary Credential/Not Enrolled",38.5
2008,"667","Gwinnett County","4556","North Gwinnett High School","Bachelors",43.4
2008,"667","Gwinnett County","4556","North Gwinnett High School","Associates",6.8
