"GRADUATION_YEAR","SCHOOL_DISTRCT_CD","DISTRICT","INSTN_NUMBER","SCHOOL_NAME","GRADUATE_COUNT","LS_ENG_PCT","LS_MATH_PCT"
2016,"750","Washington County","ALL","All Washington County High Schools",188,13.1,15.5
2016,"751","Wayne County","0101","Wayne County High School",298,11.6,17.4
2016,"751","Wayne County","ALL","All Wayne County High Schools",298,11.6,17.4
2016,"752","Webster County","0108","Webster County High School",24,16.7,27.8
2016,"752","Webster County","ALL","All Webster County High Schools",24,16.7,27.8
2016,"753","Wheeler County","3052","Wheeler County High School",41,4.8,19
2016,"753","Wheeler County","ALL","All Wheeler County High Schools",41,4.8,19
2016,"754","White County","0105","White County High School",261,6.9,14.6
2016,"754","White County","ALL","All White County High Schools",261,6.9,14.6
2016,"755","Whitfield County","0112","Coahulla Creek High School",194,8.2,30.6
2016,"755","Whitfield County","0175","Northwest Whitfield County High School",255,13.8,31.9
2016,"755","Whitfield County","0212","Phoenix High School",116,36.4,27.3
2016,"755","Whitfield County","0275","Southeast Whitfield County High School",269,20.7,41.3
2016,"755","Whitfield County","ALL","All Whitfield County High Schools",834,15.2,34.5
2016,"756","Wilcox County","0201","Wilcox County High School",78,7.4,11.1
2016,"756","Wilcox County","ALL","All Wilcox County High Schools",78,7.4,11.1
2016,"757","Wilkes County","0110","Washington-Wilkes Comprehensive High School",95,9.8,24.4
2016,"757","Wilkes County","ALL","All Wilkes County High Schools",95,9.8,24.4
2016,"758","Wilkinson County","3050","Wilkinson County High School",100,22,26.8
2016,"758","Wilkinson County","ALL","All Wilkinson County High Schools",100,22,26.8
2016,"759","Worth County","0176","Worth County High School",183,19.8,28.7
2016,"759","Worth County","ALL","All Worth County High Schools",183,19.8,28.7
2016,"761","Atlanta Public Schools","0106","Early College High School at Carver",75,0,3.4
2016,"761","Atlanta Public Schools","0108","South Atlanta School of Health and Medical Science",61,20,13.3
2016,"761","Atlanta Public Schools","0182","Mays High School",320,19,31
2016,"761","Atlanta Public Schools","0186","Maynard H. Jackson, Jr. High School",216,20.5,38.6
2016,"761","Atlanta Public Schools","0192","North Atlanta High School",367,6.3,16.4
2016,"761","Atlanta Public Schools","0208","South Atlanta Law and Social Justice School",49,11.8,35.3
2016,"761","Atlanta Public Schools","0212","KIPP Atlanta Collegiate Academy",98,2.8,27.8
2016,"761","Atlanta Public Schools","0306","School of Technology at Carver",60,14.3,57.1
2016,"761","Atlanta Public Schools","0315","Booker T. Washington High School",142,18.4,24.5
2016,"761","Atlanta Public Schools","0406","School of Health Sciences and Research at Carver",66,18.8,25
2016,"761","Atlanta Public Schools","0408","South Atlanta School of Computer Animation and Design",54,21.1,36.8
2016,"761","Atlanta Public Schools","0506","The School of the Arts at Carver",67,30.4,34.8
2016,"761","Atlanta Public Schools","1409","Therrell High School",137,17.1,46.3
2016,"761","Atlanta Public Schools","1410","Corretta Scott King Womens' Leadership Academy",33,21.4,50
2016,"761","Atlanta Public Schools","1411","B.E.S.T Academy",43,11.1,44.4
2016,"761","Atlanta Public Schools","2664","Crim High School",28,50,100
2016,"761","Atlanta Public Schools","4058","Douglass High School",150,24.4,48.8
2016,"761","Atlanta Public Schools","4560","Grady High School",285,8.3,16.7
2016,"761","Atlanta Public Schools","ALL","All Atlanta Public  High Schools",2251,14.2,28.3
2016,"763","Bremen City","0201","Bremen High School",132,8,24
2016,"763","Bremen City","ALL","All Bremen City High Schools",132,8,24
2016,"764","Buford City","0191","Buford High School",256,4.6,12.4
2016,"764","Buford City","ALL","All Buford City High Schools",256,4.6,12.4
2016,"765","Calhoun City","3050","Calhoun High School",243,11.2,23.4
2016,"765","Calhoun City","ALL","All Calhoun City High Schools",243,11.2,23.4
2016,"766","Carrollton City","1050","Carrollton High School",340,5.1,11.9
2016,"766","Carrollton City","ALL","All Carrollton City High Schools",340,5.1,11.9
2016,"767","Cartersville City","2050","Cartersville High School",262,21.9,29
2016,"767","Cartersville City","ALL","All Cartersville City High Schools",262,21.9,29
2016,"769","Chickamauga City","0211","Gordon Lee High School",110,9.1,30.9
2016,"769","Chickamauga City","ALL","All Chickamauga City High Schools",110,9.1,30.9
2016,"771","Commerce City","0112","Commerce High School",99,6.8,20.5
2016,"771","Commerce City","ALL","All Commerce City High Schools",99,6.8,20.5
2016,"772","Dalton Public Schools","0110","Morris Innovative High School",116,75,75
2016,"772","Dalton Public Schools","4050","Dalton High School",345,13.4,41.7
2016,"772","Dalton Public Schools","ALL","All Dalton Public  High Schools",461,17.1,43.7
2016,"773","Decatur City","3050","Decatur High School",236,8.6,12.9
2016,"773","Decatur City","ALL","All Decatur City High Schools",236,8.6,12.9
2016,"774","Dublin City","0211","Dublin High School",130,8.6,20.7
2016,"774","Dublin City","0412","Moore Street Facility",10,0,0
2016,"774","Dublin City","ALL","All Dublin City High Schools",140,8.6,20.7
2016,"776","Gainesville City","0210","The Academy at Woods Mill",22,0,0
2016,"776","Gainesville City","3050","Gainesville High School",346,9.8,24.6
2016,"776","Gainesville City","ALL","All Gainesville City High Schools",368,9.6,24
2016,"779","Jefferson City","0174","Jefferson High School",227,7,10.6
2016,"779","Jefferson City","ALL","All Jefferson City High Schools",227,7,10.6
2016,"781","Marietta City","0101","Marietta High School",352,16.5,21.2
2016,"781","Marietta City","ALL","All Marietta City High Schools",352,16.5,21.2
2016,"7820108","State Charter Schools- Mountain Education Center School","0108","Mountain Education Charter High School",273,9.4,32.8
2016,"7820108","State Charter Schools- Mountain Education Center School","ALL","All State Charter Schools- Mountain Education Center School",273,9.4,32.8
2016,"7820119","State Charter Schools- Provost Academy Georgia","0119","Graduation Achievement Center Charter High School",125,7.1,32.1
2016,"7820119","State Charter Schools- Provost Academy Georgia","ALL","All State Charter Schools- Provost Academy Georgia",125,7.1,32.1
2016,"7820120","State Charter Schools- Georgia Cyber Academy","0120","Georgia Cyber Academy",544,6.6,21.6
2016,"7820120","State Charter Schools- Georgia Cyber Academy","ALL","All State Charter Schools- Georgia Cyber Academy",544,6.6,21.6
2016,"7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy",306,7.7,22.1
2016,"7820412","State Charter Schools- Georgia Connections Academy","ALL","All State Charter Schools- Georgia Connections Academy",306,7.7,22.1
2016,"7820613","State Charter Schools- Foothills Charter High School (Madison Campus)","0613","Foothills Charter High School (Central Office - Athens)",83,0,25
2016,"7820613","State Charter Schools- Foothills Charter High School (Madison Campus)","ALL","All State Charter Schools- Foothills Charter High School (Madison Campus)",83,0,25
2016,"7830103","Commission Charter Schools- CCAT School","0103","Statesboro STEAM Academy",11,20,80
2016,"7830103","Commission Charter Schools- CCAT School","ALL","All Commission Charter - CCAT  High Schools",11,20,80
2016,"784","Pelham City","0111","Pelham High School",104,10.2,8.2
2016,"784","Pelham City","ALL","All Pelham City High Schools",104,10.2,8.2
2016,"785","Rome City","0193","Rome High School",377,30.7,36
2016,"785","Rome City","ALL","All Rome City High Schools",377,30.7,36
2016,"786","Social Circle City","0300","Social Circle High School",109,2.4,38.1
2016,"786","Social Circle City","ALL","All Social Circle City High Schools",109,2.4,38.1
2016,"789","Thomasville City","4052","Thomasville High School",157,12.8,18.6
2016,"789","Thomasville City","ALL","All Thomasville City High Schools",157,12.8,18.6
2016,"791","Trion City","0301","Trion High School",114,15.3,31.9
2016,"791","Trion City","ALL","All Trion City High Schools",114,15.3,31.9
2016,"792","Valdosta City","0273","Valdosta High School",389,9.6,17.8
2016,"792","Valdosta City","ALL","All Valdosta City High Schools",389,9.6,17.8
2016,"793","Vidalia City","0274","Vidalia Academy",89,8,16
2016,"793","Vidalia City","ALL","All Vidalia City High Schools",89,8,16
2016,"7991893","State Schools- Atlanta Area School for the Deaf","1893","Atlanta Area School for the Deaf",14,0,0
2016,"7991893","State Schools- Atlanta Area School for the Deaf","ALL","All State Schools- Atlanta Area School for the Deaf",14,0,0
2016,"7991894","State Schools- Georgia Academy for the Blind","1894","Georgia Academy for the Blind",13,0,100
2016,"7991894","State Schools- Georgia Academy for the Blind","ALL","All State Schools- Georgia Academy for the Blind",13,0,100
2016,"7991895","State Schools- Georgia School for the Deaf","1895","Georgia School for the Deaf",10,0,0
2016,"7991895","State Schools- Georgia School for the Deaf","ALL","All State Schools- Georgia School for the Deaf",10,0,0
2016,"ALL","State of Georgia","ALL","All Georgia High Schools",103974,10.3,19.6
2017,"601","Appling County","0103","Appling County High School",198,7.9,14.6
2017,"601","Appling County","ALL","All Appling County High Schools",198,7.9,14.6
2017,"602","Atkinson County","0103","Atkinson County High School",97,13,11.1
2017,"602","Atkinson County","ALL","All Atkinson County High Schools",97,13,11.1
2017,"603","Bacon County","0302","Bacon County High School",118,3.8,9.6
2017,"603","Bacon County","ALL","All Bacon County High Schools",118,3.8,9.6
2017,"604","Baker County","0105","Baker County K12 School",18,14.3,14.3
2017,"604","Baker County","ALL","All Baker County High Schools",18,14.3,14.3
2017,"605","Baldwin County","0189","Baldwin High School",271,20,31.3
2017,"605","Baldwin County","ALL","All Baldwin County High Schools",271,20,31.3
2017,"606","Banks County","0199","Banks County High School",209,0,10.4
2017,"606","Banks County","ALL","All Banks County High Schools",209,0,10.4
2017,"607","Barrow County","0101","Apalachee High School",337,3.7,18.6
2017,"607","Barrow County","3052","Winder-Barrow High School",387,5.2,24.7
2017,"607","Barrow County","ALL","All Barrow County High Schools",724,4.4,21.5
2017,"608","Bartow County","0105","Adairsville High School",202,44.3,52.3
2017,"608","Bartow County","0114","Cass High School",360,60.3,61.8
2017,"608","Bartow County","0198","Woodland High School",324,41.7,48.3
2017,"608","Bartow County","ALL","All Bartow County High Schools",886,49.1,54.1
2017,"609","Ben Hill County","0291","Fitzgerald High School",175,10.8,20.4
2017,"609","Ben Hill County","ALL","All Ben Hill County High Schools",175,10.8,20.4
2017,"610","Berrien County","0101","Berrien High School",162,2.2,6.7
2017,"610","Berrien County","0106","Berrien Academy Performance Learning Center",11,0,0
2017,"610","Berrien County","ALL","All Berrien County High Schools",173,2.1,6.4
2017,"611","Bibb County","0105","Howard High School",262,10.1,20.3
2017,"611","Bibb County","0186","Central High School",237,15.7,35.5
2017,"611","Bibb County","0198","Westside High School",233,29.2,28.1
2017,"611","Bibb County","0204","Rutland High School",218,12.4,20.4
2017,"611","Bibb County","0286","Northeast High School",149,27.5,36.2
2017,"611","Bibb County","0386","Southwest High School",186,25.8,42.4
2017,"611","Bibb County","ALL","All Bibb County High Schools",1285,18.3,28.9
2017,"612","Bleckley County","0105","Bleckley County High School",152,5.6,10
2017,"612","Bleckley County","0115","Bleckley County Success Academy",13,0,0
2017,"612","Bleckley County","ALL","All Bleckley County High Schools",165,5.5,9.9
2017,"613","Brantley County","1050","Brantley County High School",217,3.8,12.8
2017,"613","Brantley County","ALL","All Brantley County High Schools",217,3.8,12.8
2017,"614","Brooks County","0110","Brooks County High School",97,0,24.3
2017,"614","Brooks County","ALL","All Brooks County High Schools",97,0,24.3
2017,"615","Bryan County","0182","Richmond Hill High School",435,2.4,6
2017,"615","Bryan County","0502","Bryan County High School",138,18.9,17
2017,"615","Bryan County","ALL","All Bryan County High Schools",573,5.3,8
2017,"616","Bulloch County","0203","Southeast Bulloch High School",217,8.4,15.3
2017,"616","Bulloch County","2054","Statesboro High School",324,15.3,20.9
2017,"616","Bulloch County","4052","Portal Middle/High School",56,12.5,34.4
2017,"616","Bulloch County","ALL","All Bulloch County High Schools",597,12.4,20
2017,"617","Burke County","0288","Burke County High School",239,22.4,30.2
2017,"617","Burke County","ALL","All Burke County High Schools",239,22.4,30.2
2017,"618","Butts County","0190","Jackson High School",233,2.4,14.1
2017,"618","Butts County","ALL","All Butts County High Schools",233,2.4,14.1
2017,"619","Calhoun County","0113","Calhoun County High School",43,15,25
2017,"619","Calhoun County","ALL","All Calhoun County High Schools",43,15,25
2017,"620","Camden County","0295","Camden County High School",520,7.4,8.8
2017,"620","Camden County","ALL","All Camden County High Schools",520,7.4,8.8
2017,"621","Candler County","0101","Metter High School",115,29.1,40
2017,"621","Candler County","ALL","All Candler County High Schools",115,29.1,40
2017,"622","Carroll County","0189","Temple High School",144,0,21.4
2017,"622","Carroll County","0212","Mt. Zion High School",114,0,10
2017,"622","Carroll County","2052","Central High School",261,0.8,15.9
2017,"622","Carroll County","3050","Bowdon High School",101,1.9,11.3
2017,"622","Carroll County","5054","Villa Rica High School",319,2.5,11.9
2017,"622","Carroll County","ALL","All Carroll County High Schools",939,1.3,14
2017,"623","Catoosa County","0109","Heritage High School",279,1.7,17.8
2017,"623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School",201,7.7,19.2
2017,"623","Catoosa County","4052","Ringgold High School",225,2.8,13.9
2017,"623","Catoosa County","ALL","All Catoosa County High Schools",705,3.3,16.9
2017,"624","Charlton County","0287","Charlton County High School",77,2.6,10.3
2017,"624","Charlton County","ALL","All Charlton County High Schools",77,2.6,10.3
2017,"625","Savannah-Chatham County","0101","Johnson High School",187,11.4,31.6
2017,"625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School",99,6.8,13.6
2017,"625","Savannah-Chatham County","0117","New Hampstead High School",333,6.2,20.8
