school_year,loc_code,school,cll_percent,cd_percent,apl_sed_percent,percent_correct,gt70,n,grp_cat,stu_grp,cll_lab,cd_lab,apl_sed_lab,tot_lab,gt70_lab,n_lab,score_group
2022,415,Fort Daniel ES,68.5314685314685,65.7142857142857,77.6923076923077,70,60,65,FRM Status,FRM Ineligible,68.5,65.7,77.7,70.0,60.0,65,3
2022,415,Fort Daniel ES,69.2424242424242,58.8095238095238,81.6666666666667,69.3055555555556,52.5,40,Gender,Female,69.2,58.8,81.7,69.3,52.5,40,2
2022,415,Fort Daniel ES,65.4659805603202,67.3854447439353,74.5283018867925,68.2914046121593,54.7169811320755,53,Gender,Male,65.5,67.4,74.5,68.3,54.7,53,2
2022,415,Fort Daniel ES,69.0552584670232,64.5378151260504,80.0653594771242,70.4901960784314,56.4705882352941,85,SPED Status,Non-Special Education,69.1,64.5,80.1,70.5,56.5,85,3
2022,415,Fort Daniel ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,420,Freeman's Mill ES,61.4219114219114,56.0439560439561,64.1025641025641,60.5235042735043,15.3846153846154,26,Language Status,English Learners,61.4,56.0,64.1,60.5,15.4,26,2
2022,420,Freeman's Mill ES,74.4172494172494,69.7802197802198,78.6324786324786,74.1185897435897,69.2307692307692,104,Language Status,Non-English Learners,74.4,69.8,78.6,74.1,69.2,104,3
2022,420,Freeman's Mill ES,68.9393939393939,66.0714285714286,78.125,70.3993055555556,56.25,16,Race/Ethnicity,Asian,68.9,66.1,78.1,70.4,56.2,16,3
2022,420,Freeman's Mill ES,73.7689393939394,71.1309523809524,74.4791666666667,73.1770833333333,65.625,32,Race/Ethnicity,Black,73.8,71.1,74.5,73.2,65.6,32,3
2022,420,Freeman's Mill ES,65.4882154882155,57.9365079365079,67.7469135802469,63.8503086419753,36.1111111111111,36,Race/Ethnicity,Hispanic,65.5,57.9,67.7,63.9,36.1,36,2
2022,420,Freeman's Mill ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,420,Freeman's Mill ES,75.9307359307359,72.5170068027211,80.3174603174603,76.0317460317461,71.4285714285714,35,Race/Ethnicity,White,75.9,72.5,80.3,76.0,71.4,35,3
2022,420,Freeman's Mill ES,64.8674242424243,58.3333333333333,70.3125,64.3229166666667,40.625,32,FRM Status,FRM Eligible,64.9,58.3,70.3,64.3,40.6,32,2
2022,420,Freeman's Mill ES,74.0878169449598,69.8736637512148,77.4943310657596,73.7103174603175,64.2857142857143,98,FRM Status,FRM Ineligible,74.1,69.9,77.5,73.7,64.3,98,3
2022,420,Freeman's Mill ES,72.7693602693603,66.4021164021164,81.0185185185185,72.974537037037,62.5,72,Gender,Female,72.8,66.4,81.0,73.0,62.5,72,3
2022,420,Freeman's Mill ES,70.6374085684431,67.816091954023,69.1570881226054,69.4444444444445,53.448275862069,58,Gender,Male,70.6,67.8,69.2,69.4,53.4,58,2
2022,420,Freeman's Mill ES,72.7523165539694,67.7685950413223,77.6400367309458,72.5206611570248,60.3305785123967,121,SPED Status,Non-Special Education,72.8,67.8,77.6,72.5,60.3,121,3
2022,420,Freeman's Mill ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,425,Grayson ES,48.3164983164983,46.2962962962963,76.5432098765432,54.783950617284,22.2222222222222,18,Language Status,English Learners,48.3,46.3,76.5,54.8,22.2,18,2
2022,425,Grayson ES,74.1830065359477,70.6816059757236,86.4923747276689,76.2391067538126,75.4901960784314,102,Language Status,Non-English Learners,74.2,70.7,86.5,76.2,75.5,102,3
2022,425,Grayson ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,425,Grayson ES,73.2231404958678,68.5714285714286,84.8484848484848,74.7727272727273,72.7272727272727,55,Race/Ethnicity,Black,73.2,68.6,84.8,74.8,72.7,55,3
2022,425,Grayson ES,58.1105169340464,53.5014005602241,76.797385620915,61.437908496732,41.1764705882353,17,Race/Ethnicity,Hispanic,58.1,53.5,76.8,61.4,41.2,17,2
2022,425,Grayson ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,425,Grayson ES,70.7878787878788,68,88.6666666666667,74.4444444444445,72,25,Race/Ethnicity,White,70.8,68.0,88.7,74.4,72.0,25,3
2022,425,Grayson ES,64.5454545454546,59.5238095238095,81.8518518518519,67.4074074074074,56.6666666666667,30,FRM Status,FRM Eligible,64.5,59.5,81.9,67.4,56.7,30,2
2022,425,Grayson ES,72.2222222222222,69.5238095238095,86.0493827160494,74.891975308642,71.1111111111111,90,FRM Status,FRM Ineligible,72.2,69.5,86.0,74.9,71.1,90,3
2022,425,Grayson ES,72.8395061728395,68.8712522045856,88.3744855967078,75.5658436213992,72.2222222222222,54,Gender,Female,72.8,68.9,88.4,75.6,72.2,54,3
2022,425,Grayson ES,68.2277318640955,65.5122655122655,82.2390572390572,70.9385521885522,63.6363636363636,66,Gender,Male,68.2,65.5,82.2,70.9,63.6,66,3
2022,425,Grayson ES,71.7748917748918,69.2063492063492,85.9259259259259,74.5634920634921,73.3333333333333,105,SPED Status,Non-Special Education,71.8,69.2,85.9,74.6,73.3,105,3
2022,425,Grayson ES,60,51.7460317460317,78.5185185185185,62.2222222222222,26.6666666666667,15,SPED Status,Special Education,60.0,51.7,78.5,62.2,26.7,15,2
2022,430,Gwin Oaks ES,38.8429752066116,34.8484848484848,57.8282828282828,42.4242424242424,0,22,Language Status,English Learners,38.8,34.8,57.8,42.4,0.0,22,1
2022,430,Gwin Oaks ES,74.2657342657343,70.03663003663,78.8888888888889,74.1880341880342,65.3846153846154,130,Language Status,Non-English Learners,74.3,70.0,78.9,74.2,65.4,130,3
2022,430,Gwin Oaks ES,66.011466011466,63.0630630630631,71.021021021021,66.4039039039039,45.945945945946,37,Race/Ethnicity,Asian,66.0,63.1,71.0,66.4,45.9,37,2
2022,430,Gwin Oaks ES,75.4440961337513,68.8013136288998,75.6704980842912,73.5632183908046,62.0689655172414,29,Race/Ethnicity,Black,75.4,68.8,75.7,73.6,62.1,29,3
2022,430,Gwin Oaks ES,56.3218390804598,49.7536945812808,69.7318007662835,57.7586206896552,34.4827586206897,29,Race/Ethnicity,Hispanic,56.3,49.8,69.7,57.8,34.5,29,2
2022,430,Gwin Oaks ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,430,Gwin Oaks ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,430,Gwin Oaks ES,74.7474747474748,72.0634920634921,83.3333333333333,76.1111111111111,66.6666666666667,45,Race/Ethnicity,White,74.7,72.1,83.3,76.1,66.7,45,3
2022,430,Gwin Oaks ES,59.1800356506239,55.4621848739496,68.4640522875817,60.4166666666667,29.4117647058824,34,FRM Status,FRM Eligible,59.2,55.5,68.5,60.4,29.4,34,2
2022,430,Gwin Oaks ES,72.0082177709296,67.6755447941889,77.9661016949153,72.2339924670433,63.5593220338983,118,FRM Status,FRM Ineligible,72.0,67.7,78.0,72.2,63.6,118,3
2022,430,Gwin Oaks ES,71.0437710437711,64.021164021164,80.0705467372134,71.2522045855379,60.3174603174603,63,Gender,Female,71.0,64.0,80.1,71.3,60.3,63,3
2022,430,Gwin Oaks ES,67.7902621722847,65.5965757089353,72.8464419475655,68.414481897628,52.8089887640449,89,Gender,Male,67.8,65.6,72.8,68.4,52.8,89,2
2022,430,Gwin Oaks ES,69.3155329518966,65.3013653013653,76.2626262626263,69.8815073815074,55.944055944056,143,SPED Status,Non-Special Education,69.3,65.3,76.3,69.9,55.9,143,2
2022,430,Gwin Oaks ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,443,Duncan Creek ES,,,,,,,Language Status,English Learners,--,--,--,--,--,TFR†,
2022,443,Duncan Creek ES,73.3149678604224,68.8311688311688,79.5622895622896,73.5690235690236,64.8484848484848,165,Language Status,Non-English Learners,73.3,68.8,79.6,73.6,64.8,165,3
2022,443,Duncan Creek ES,64.2951251646904,61.6977225672878,76.5700483091788,66.6062801932367,56.5217391304348,23,Race/Ethnicity,Asian,64.3,61.7,76.6,66.6,56.5,23,2
2022,443,Duncan Creek ES,69.2424242424242,64.8809523809524,78.4722222222222,70.2777777777778,60,40,Race/Ethnicity,Black,69.2,64.9,78.5,70.3,60.0,40,3
2022,443,Duncan Creek ES,68.5950413223141,60.8225108225108,80.8080808080808,69.3813131313131,45.4545454545455,22,Race/Ethnicity,Hispanic,68.6,60.8,80.8,69.4,45.5,22,2
2022,443,Duncan Creek ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,443,Duncan Creek ES,74.6392496392496,70.9750566893424,79.6957671957672,74.8346560846561,70.2380952380952,84,Race/Ethnicity,White,74.6,71.0,79.7,74.8,70.2,84,3
2022,443,Duncan Creek ES,61.038961038961,58.5034013605442,76.7195767195767,64.2195767195767,38.0952380952381,42,FRM Status,FRM Eligible,61.0,58.5,76.7,64.2,38.1,42,2
2022,443,Duncan Creek ES,74.2977217429772,69.6906499826208,79.3187347931874,74.2092457420925,68.6131386861314,137,FRM Status,FRM Ineligible,74.3,69.7,79.3,74.2,68.6,137,3
2022,443,Duncan Creek ES,73.3044733044733,68.5374149659864,81.8783068783069,74.0575396825397,63.0952380952381,84,Gender,Female,73.3,68.5,81.9,74.1,63.1,84,3
2022,443,Duncan Creek ES,69.3141945773525,65.7644110275689,75.906432748538,69.9269005847953,60,95,Gender,Male,69.3,65.8,75.9,69.9,60.0,95,2
2022,443,Duncan Creek ES,72.0293847566575,67.4170274170274,80.2356902356902,72.7356902356902,63.030303030303,165,SPED Status,Non-Special Education,72.0,67.4,80.2,72.7,63.0,165,3
2022,443,Duncan Creek ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,445,Harbins ES,59.4896331738437,46.8671679197995,82.1637426900585,61.4766081871345,36.8421052631579,19,Language Status,English Learners,59.5,46.9,82.2,61.5,36.8,19,2
2022,445,Harbins ES,73.3333333333333,66.2169312169312,88.7345679012346,75.108024691358,76.6666666666667,180,Language Status,Non-English Learners,73.3,66.2,88.7,75.1,76.7,180,3
2022,445,Harbins ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,445,Harbins ES,73.5033259423503,65.0987224157956,83.6720867208672,73.5941734417344,73.1707317073171,82,Race/Ethnicity,Black,73.5,65.1,83.7,73.6,73.2,82,3
2022,445,Harbins ES,65.6565656565657,55.026455026455,88.7345679012346,68.3256172839506,55.5555555555556,36,Race/Ethnicity,Hispanic,65.7,55.0,88.7,68.3,55.6,36,2
2022,445,Harbins ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,445,Harbins ES,73.3333333333333,68.4249084249084,93.7606837606838,77.008547008547,81.5384615384615,65,Race/Ethnicity,White,73.3,68.4,93.8,77.0,81.5,65,3
2022,445,Harbins ES,70.8026208026208,59.9099099099099,87.3123123123123,71.753003003003,68.9189189189189,74,FRM Status,FRM Eligible,70.8,59.9,87.3,71.8,68.9,74,3
2022,445,Harbins ES,72.7272727272727,67.0095238095238,88.5777777777778,75.0222222222222,75.2,125,FRM Status,FRM Ineligible,72.7,67.0,88.6,75.0,75.2,125,3
2022,445,Harbins ES,73.2274198293616,64.0314378178456,91.0463861920173,75,74.7572815533981,103,Gender,Female,73.2,64.0,91.0,75.0,74.8,103,3
2022,445,Harbins ES,70.7070707070707,64.7321428571429,84.9537037037037,72.5260416666667,70.8333333333334,96,Gender,Male,70.7,64.7,85.0,72.5,70.8,96,3
2022,445,Harbins ES,72.1661054994388,63.920382968002,88.3009994121105,73.7948265726044,73.015873015873,189,SPED Status,Non-Special Education,72.2,63.9,88.3,73.8,73.0,189,3
2022,445,Harbins ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,450,Harmony ES,,,,,,,Language Status,English Learners,--,--,--,--,--,TFR†,
2022,450,Harmony ES,74.0909090909091,69.2063492063492,87.962962962963,76.1342592592593,70,60,Language Status,Non-English Learners,74.1,69.2,88.0,76.1,70.0,60,3
2022,450,Harmony ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,450,Harmony ES,,,,,,,Race/Ethnicity,Black,--,--,--,--,--,TFR†,
2022,450,Harmony ES,,,,,,,Race/Ethnicity,Hispanic,--,--,--,--,--,TFR†,
2022,450,Harmony ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,450,Harmony ES,74.6556473829201,71.8614718614719,88.5521885521886,77.3148148148148,72.7272727272727,33,Race/Ethnicity,White,74.7,71.9,88.6,77.3,72.7,33,3
2022,450,Harmony ES,,,,,,,FRM Status,FRM Eligible,--,--,--,--,--,TFR†,
2022,450,Harmony ES,74.1883116883117,67.687074829932,86.9047619047619,75.4712301587302,69.6428571428571,56,FRM Status,FRM Ineligible,74.2,67.7,86.9,75.5,69.6,56,3
2022,450,Harmony ES,73.3924611973393,66.3182346109176,87.2628726287263,74.7967479674797,68.2926829268293,41,Gender,Female,73.4,66.3,87.3,74.8,68.3,41,3
2022,450,Harmony ES,68.3385579937304,66.1740558292282,83.7164750957854,71.551724137931,55.1724137931035,29,Gender,Male,68.3,66.2,83.7,71.6,55.2,29,3
2022,450,Harmony ES,71.6577540106952,66.4565826330532,85.7843137254902,73.672385620915,64.7058823529412,68,SPED Status,Non-Special Education,71.7,66.5,85.8,73.7,64.7,68,3
2022,450,Harmony ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,463,Ivy Creek ES,46.3869463869464,46.3369963369963,68.5897435897436,51.9230769230769,11.5384615384615,26,Language Status,English Learners,46.4,46.3,68.6,51.9,11.5,26,1
2022,463,Ivy Creek ES,72.1686135093956,68.9811119978718,82.6194909993793,73.8516449410304,68.1564245810056,179,Language Status,Non-English Learners,72.2,69.0,82.6,73.9,68.2,179,3
2022,463,Ivy Creek ES,62.534435261708,61.6883116883117,75.6313131313131,65.5618686868687,45.4545454545455,44,Race/Ethnicity,Asian,62.5,61.7,75.6,65.6,45.5,44,2
2022,463,Ivy Creek ES,69.3362193362194,65.6462585034014,80.026455026455,70.9325396825397,61.9047619047619,42,Race/Ethnicity,Black,69.3,65.6,80.0,70.9,61.9,42,3
2022,463,Ivy Creek ES,60.7503607503608,58.5034013605442,78.1746031746032,64.4510582010582,52.3809523809524,42,Race/Ethnicity,Hispanic,60.8,58.5,78.2,64.5,52.4,42,2
2022,463,Ivy Creek ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,463,Ivy Creek ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,463,Ivy Creek ES,76.8595041322314,72.6551226551227,85.7744107744108,77.8619528619529,75.7575757575758,66,Race/Ethnicity,White,76.9,72.7,85.8,77.9,75.8,66,3
2022,463,Ivy Creek ES,62.8942486085343,60.2526724975705,75.8503401360544,65.3628117913832,38.7755102040816,49,FRM Status,FRM Eligible,62.9,60.3,75.9,65.4,38.8,49,2
2022,463,Ivy Creek ES,70.7847707847708,67.948717948718,82.4074074074074,72.8632478632479,67.948717948718,156,FRM Status,FRM Ineligible,70.8,67.9,82.4,72.9,67.9,156,3
2022,463,Ivy Creek ES,75.2635046113307,68.2194616977226,88.1642512077295,76.4341787439614,73.9130434782609,92,Gender,Female,75.3,68.2,88.2,76.4,73.9,92,3
2022,463,Ivy Creek ES,63.716814159292,64.3910661609777,74.8770894788594,66.7035398230089,50.4424778761062,113,Gender,Male,63.7,64.4,74.9,66.7,50.4,113,2
2022,463,Ivy Creek ES,69.8598892147279,66.1546338965694,82.258064516129,71.878733572282,63.4408602150538,186,SPED Status,Non-Special Education,69.9,66.2,82.3,71.9,63.4,186,3
2022,463,Ivy Creek ES,59.4896331738437,65.6641604010025,66.9590643274854,63.1578947368421,36.8421052631579,19,SPED Status,Special Education,59.5,65.7,67.0,63.2,36.8,19,2
2022,475,Harris ES,45.0558213716109,41.7293233082707,67.8362573099415,49.780701754386,18.4210526315789,38,Language Status,English Learners,45.1,41.7,67.8,49.8,18.4,38,1
2022,475,Harris ES,68.1552365762892,64.828738512949,76.3157894736842,69.2251461988304,50.8771929824562,57,Language Status,Non-English Learners,68.2,64.8,76.3,69.2,50.9,57,2
2022,475,Harris ES,62.5757575757576,61.9047619047619,78.0555555555556,66.25,40,20,Race/Ethnicity,Asian,62.6,61.9,78.1,66.2,40.0,20,2
2022,475,Harris ES,63.3477633477634,61.9047619047619,62.1693121693122,62.6322751322751,33.3333333333333,21,Race/Ethnicity,Black,63.3,61.9,62.2,62.6,33.3,21,2
2022,475,Harris ES,48.1658692185008,42.1052631578947,71.6374269005848,52.266081871345,23.6842105263158,38,Race/Ethnicity,Hispanic,48.2,42.1,71.6,52.3,23.7,38,1
2022,475,Harris ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,475,Harris ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,475,Harris ES,56.7640692640693,53.8265306122449,68.5515873015873,58.8541666666667,30.3571428571429,56,FRM Status,FRM Eligible,56.8,53.8,68.6,58.9,30.4,56,2
2022,475,Harris ES,62.004662004662,58.1196581196581,79.2022792022792,65.1709401709402,48.7179487179487,39,FRM Status,FRM Ineligible,62.0,58.1,79.2,65.2,48.7,39,2
2022,475,Harris ES,58.0331618067467,54.177897574124,75.3668763102725,61.2421383647799,35.8490566037736,53,Gender,Female,58.0,54.2,75.4,61.2,35.8,53,2
2022,475,Harris ES,60.02886002886,57.3696145124717,69.8412698412698,61.7063492063492,40.4761904761905,42,Gender,Male,60.0,57.4,69.8,61.7,40.5,42,2
2022,475,Harris ES,58.8078588078588,55.5206698063841,74.0537240537241,61.6605616605617,38.4615384615385,91,SPED Status,Non-Special Education,58.8,55.5,74.1,61.7,38.5,91,2
2022,475,Harris ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,480,Head ES,61.1742424242424,55.3571428571429,81.25,64.4965277777778,43.75,16,Language Status,English Learners,61.2,55.4,81.2,64.5,43.8,16,2
2022,480,Head ES,73.5757575757576,70.6031746031746,88.5185185185185,76.4444444444445,73.3333333333333,75,Language Status,Non-English Learners,73.6,70.6,88.5,76.4,73.3,75,3
2022,480,Head ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,480,Head ES,72.7272727272727,68.1159420289855,85.7487922705314,74.6376811594203,69.5652173913044,23,Race/Ethnicity,Black,72.7,68.1,85.7,74.6,69.6,23,3
2022,480,Head ES,63.317384370016,57.8947368421053,86.5497076023392,67.5438596491228,42.1052631578947,19,Race/Ethnicity,Hispanic,63.3,57.9,86.5,67.5,42.1,19,2
2022,480,Head ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,480,Head ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,480,Head ES,79.5783926218709,79.7101449275362,91.0628019323672,82.487922705314,91.304347826087,23,Race/Ethnicity,White,79.6,79.7,91.1,82.5,91.3,23,3
2022,480,Head ES,68.0555555555556,59.5238095238095,83.7962962962963,69.5023148148148,50,24,FRM Status,FRM Eligible,68.1,59.5,83.8,69.5,50.0,24,2
2022,480,Head ES,72.5915875169607,70.9310589907605,88.4742951907131,76.0779436152571,74.6268656716418,67,FRM Status,FRM Ineligible,72.6,70.9,88.5,76.1,74.6,67,3
2022,480,Head ES,70.7317073170732,66.4343786295006,93.089430894309,75.0677506775068,70.7317073170732,41,Gender,Female,70.7,66.4,93.1,75.1,70.7,41,3
2022,480,Head ES,71.9393939393939,69.1428571428572,82.4444444444445,73.75,66,50,Gender,Male,71.9,69.1,82.4,73.8,66.0,50,3
2022,480,Head ES,71.969696969697,68.2359307359307,87.5,74.7632575757576,69.3181818181818,88,SPED Status,Non-Special Education,72.0,68.2,87.5,74.8,69.3,88,3
2022,480,Head ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,490,Hopkins ES,39.485766758494,32.5156325156325,58.9786756453423,42.3260381593715,13.1313131313131,99,Language Status,English Learners,39.5,32.5,59.0,42.3,13.1,99,1
2022,490,Hopkins ES,62.6997245179063,58.1818181818182,72.4242424242424,63.8131313131313,38.1818181818182,55,Language Status,Non-English Learners,62.7,58.2,72.4,63.8,38.2,55,2
2022,490,Hopkins ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,490,Hopkins ES,,,,,,,Race/Ethnicity,Black,--,--,--,--,--,TFR†,
2022,490,Hopkins ES,44.1860465116279,36.8770764119601,62.2739018087855,46.5762273901809,16.2790697674419,129,Race/Ethnicity,Hispanic,44.2,36.9,62.3,46.6,16.3,129,1
2022,490,Hopkins ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,490,Hopkins ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,490,Hopkins ES,48.3265490728177,42.4307036247335,63.681592039801,50.445688225539,20.8955223880597,134,FRM Status,FRM Eligible,48.3,42.4,63.7,50.4,20.9,134,1
2022,490,Hopkins ES,44.0909090909091,36.6666666666667,64.4444444444445,47.0138888888889,30,20,FRM Status,FRM Ineligible,44.1,36.7,64.4,47.0,30.0,20,1
2022,490,Hopkins ES,49.8989898989899,40.952380952381,65.8641975308642,51.2808641975309,23.3333333333333,90,Gender,Female,49.9,41.0,65.9,51.3,23.3,90,1
2022,490,Hopkins ES,44.7916666666667,42.7083333333333,60.8506944444445,48.1987847222222,20.3125,64,Gender,Male,44.8,42.7,60.9,48.2,20.3,64,1
2022,490,Hopkins ES,48.020202020202,41.3968253968254,64.0740740740741,50.1018518518519,22.6666666666667,150,SPED Status,Non-Special Education,48.0,41.4,64.1,50.1,22.7,150,1
2022,490,Hopkins ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,493,Jackson ES,44.7186147186147,46.6666666666667,55.3174603174603,47.9365079365079,11.4285714285714,70,Language Status,English Learners,44.7,46.7,55.3,47.9,11.4,70,1
2022,493,Jackson ES,69.0810544469081,66.7828106852497,68.4281842818428,68.2475158084914,49.5934959349594,123,Language Status,Non-English Learners,69.1,66.8,68.4,68.2,49.6,123,2
2022,493,Jackson ES,65.6565656565657,64.1975308641975,69.7530864197531,66.2551440329218,48.1481481481482,27,Race/Ethnicity,Asian,65.7,64.2,69.8,66.3,48.1,27,2
2022,493,Jackson ES,65.4150197628459,65.0103519668737,62.1980676328503,64.4927536231884,39.1304347826087,46,Race/Ethnicity,Black,65.4,65.0,62.2,64.5,39.1,46,2
2022,493,Jackson ES,47.2190257000384,48.7040385774563,55.4149085794655,49.7011251758087,12.6582278481013,79,Race/Ethnicity,Hispanic,47.2,48.7,55.4,49.7,12.7,79,1
2022,493,Jackson ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,493,Jackson ES,77.6767676767677,71.1111111111111,77.962962962963,75.8333333333333,66.6666666666667,30,Race/Ethnicity,White,77.7,71.1,78.0,75.8,66.7,30,3
2022,493,Jackson ES,57.3737373737374,58.4126984126984,60.1234567901235,58.3641975308642,26.6666666666667,90,FRM Status,FRM Eligible,57.4,58.4,60.1,58.4,26.7,90,2
2022,493,Jackson ES,62.7537511032657,60.4253351826167,66.7745415318231,63.0798274002158,43.6893203883495,103,FRM Status,FRM Ineligible,62.8,60.4,66.8,63.1,43.7,103,2
2022,493,Jackson ES,64.3939393939394,61.0952380952381,68.2777777777778,64.4027777777778,39,100,Gender,Female,64.4,61.1,68.3,64.4,39.0,100,2
2022,493,Jackson ES,55.7836428804171,57.7572964669739,58.7216248506571,57.0937873357228,32.258064516129,93,Gender,Male,55.8,57.8,58.7,57.1,32.3,93,2
2022,493,Jackson ES,59.8364598364598,59.2340639959688,63.2863021751911,60.5232216343327,34.9206349206349,189,SPED Status,Non-Special Education,59.8,59.2,63.3,60.5,34.9,189,2
2022,493,Jackson ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,495,Kanoheda ES,42.4242424242424,39.3267651888342,63.0268199233717,46.6714559386973,8.62068965517242,58,Language Status,English Learners,42.4,39.3,63.0,46.7,8.6,58,1
2022,495,Kanoheda ES,67.3227116526086,63.7211585665194,75.2004581901489,68.241695303551,51.5463917525773,97,Language Status,Non-English Learners,67.3,63.7,75.2,68.2,51.5,97,2
2022,495,Kanoheda ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,495,Kanoheda ES,69.6969696969697,67.9563492063492,76.7361111111111,70.9490740740741,52.0833333333333,48,Race/Ethnicity,Black,69.7,68.0,76.7,70.9,52.1,48,3
2022,495,Kanoheda ES,50.3668261562998,46.2155388471178,67.6608187134503,53.4795321637427,23.1578947368421,95,Race/Ethnicity,Hispanic,50.4,46.2,67.7,53.5,23.2,95,1
2022,495,Kanoheda ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,495,Kanoheda ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,495,Kanoheda ES,56.9421487603306,53.3333333333333,70.5555555555556,59.2929292929293,32.7272727272727,110,FRM Status,FRM Eligible,56.9,53.3,70.6,59.3,32.7,110,2
2022,495,Kanoheda ES,60.6060606060606,57.6719576719577,70.8641975308642,62.3148148148148,42.2222222222222,45,FRM Status,FRM Ineligible,60.6,57.7,70.9,62.3,42.2,45,2
2022,495,Kanoheda ES,61.038961038961,54.1743970315399,75.7575757575758,62.7164502164502,45.4545454545455,77,Gender,Female,61.0,54.2,75.8,62.7,45.5,77,2
2022,495,Kanoheda ES,55.011655011655,55.006105006105,65.5982905982906,57.6566951566952,25.6410256410256,78,Gender,Male,55.0,55.0,65.6,57.7,25.6,78,2
2022,495,Kanoheda ES,60.537707906129,55.9613319011815,73.3082706766917,62.3955722639933,39.0977443609023,133,SPED Status,Non-Special Education,60.5,56.0,73.3,62.4,39.1,133,2
2022,495,Kanoheda ES,42.6997245179063,46.3203463203463,54.5454545454545,46.7171717171717,13.6363636363636,22,SPED Status,Special Education,42.7,46.3,54.5,46.7,13.6,22,1
2022,500,Knight ES,48.5507246376812,42.7536231884058,76.9323671497585,53.9553140096618,10.8695652173913,46,Language Status,English Learners,48.6,42.8,76.9,54.0,10.9,46,1
2022,500,Knight ES,71.1302211302211,66.4736164736165,84.9099099099099,73.216966966967,62.1621621621622,74,Language Status,Non-English Learners,71.1,66.5,84.9,73.2,62.2,74,3
2022,500,Knight ES,55.9090909090909,52.1428571428572,77.7777777777778,60.2777777777778,25,20,Race/Ethnicity,Asian,55.9,52.1,77.8,60.3,25.0,20,2
2022,500,Knight ES,67.8030303030303,60.9126984126984,79.6296296296296,68.75,50,24,Race/Ethnicity,Black,67.8,60.9,79.6,68.8,50.0,24,2
