#RPT_NAME,LONG_SCHOOL_YEAR,DETAIL_LVL_DESC,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,GRADES_SERVED_DESC,ENROLL_PCT_ASIAN,ENROLL_PCT_NATIVE,ENROLL_PCT_BLACK,ENROLL_PCT_HISPANIC,ENROLL_PCT_MULTIRACIAL,ENROLL_PCT_WHITE,ENROLL_PCT_MIGRANT,ENROLL_PCT_ED,ENROLL_PCT_SWD,ENROLL_PCT_LEP,ENROLL_COUNT_REMEDIAL_GR_6_8,ENROLL_PCT_REMEDIAL_GR_6_8,ENROLL_COUNT_EIP_K_5,ENROLL_PERCENT_EIP_K_5,ENROLL_COUNT_REMEDIAL_GR_9_12,ENROLL_PCT_REMEDIAL_GR_9_12,ENROLL_COUNT_SPECIAL_ED_K12,ENROLL_PCT_SPECIAL_ED_K12,ENROLL_COUNT_ESOL,ENROLL_PCT_ESOL,ENROLL_COUNT_SPECIAL_ED_PK,ENROLL_PCT_SPECIAL_ED_PK,ENROLL_COUNT_VOCATION_9_12,ENROLL_PCT_VOCATION_9_12,ENROLL_COUNT_ALT_PROGRAMS,ENROLL_PCT_ALT_PROGRAMS,ENROLL_COUNT_GIFTED,ENROLL_PCT_GIFTED,ENROLL_PCT_MALE,ENROLL_PCT_FEMALE
"Enrollment_by_Subgroup_Metrics","2022-23","District","666","Greene County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","40","17","4","38","TFS","63","13.3","9","9.2","9.2","232","20.2","TFS","TFS","324","13.3","155","6.4","14","8.6","425","61.2","24","1.1","120","4.9","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","667","Gwinnett County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","12","TFS","33","34","4","17","TFS","55","12.8","25","17","17","20012","26.1","7743","12.6","23134","12.8","30374","16.8","1225","78.9","31192","50.9","1195",".7","29477","16.3","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","668","Habersham County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","2","TFS","3","32","4","59","1","59","16.8","20","23.2","23.2","783","24.1","58","2.7","1178","16.8","955","13.6","58","28.6","900","41.9","45",".7","516","7.4","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","669","Hall County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","5","48","3","43","1","54","14.1","29","10","10","2199","18.8","591","6.6","3806","14.1","5385","20","171","42.3","6161","68.8","TFS","TFS","3347","12.4","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","670","Hancock County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","96","1","2","2","TFS","100","10.8","TFS","29.7","29.7","TFS","TFS","TFS","TFS","71","10.8","TFS","TFS","TFS","TFS","193","82.8","TFS","TFS",,,"49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","District","671","Haralson County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","3","3","4","90","TFS","85","16.6","1","24.3","24.3","816","54.6","242","24.8","537","16.6","22",".7","21","11.1","691","70.9","TFS","TFS","328","10.1","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","672","Harris County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","14","8","6","71","TFS","31","11.3","1","22.6","22.6","677","28.6","296","17.4","604","11.3","26",".5","34","11","1184","69.5","119","2.4","545","10.2","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","673","Hart County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","2","TFS","21","10","6","61","1","58","14.6","6","4.3","4.3","272","16.8","TFS","TFS","511","14.6","129","3.7","18","12.2","715","66.4","49","1.5","257","7.3","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","674","Heard County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","7","4","5","83","TFS","55","12.3","TFS","21.1","21.1","307","32.3","61","9.6","255","12.3","TFS","TFS","TFS","TFS","435","68.3","23","1.2","201","9.7","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","675","Henry County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","3","TFS","62","12","5","18","TFS","50","13.3","4","23.4","23.4","4390","25.1","1835","11.9","5717","13.3","1005","2.3","203","52.2","9373","60.6","682","1.7","5283","12.3","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","676","Houston County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","3","TFS","40","11","7","39","TFS","59","14.2","5","36.4","36.4","3948","30","2572","27.9","4189","14.2","962","3.3","169","14.4","6123","66.3","311","1.1","4792","16.3","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","677","Irwin County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","35","5","3","57","TFS","75","15.9","1","31.1","31.1","260","39.1","64","13.3","244","15.9","TFS","TFS","TFS","TFS","310","64.4","32","2.2","87","5.7","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","District","678","Jackson County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","3","TFS","8","18","5","66","TFS","39","15.6","10","28.1","28.1","1079","25","229","7.9","1486","15.6","732","7.7","61","16.2","1377","47.6","TFS","TFS","1353","14.2","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","679","Jasper County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","17","9","5","69","TFS","56","12.3","4","21.8","21.8","297","26.9","93","12.8","303","12.3","71","2.9","TFS","TFS","513","70.5","TFS","TFS","250","10.1","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","680","Jeff Davis County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","15","23","4","57","2","73","11.7","14","15.7","15.7","321","23.2","258","31","338","11.7","242","8.4","33","17.6","471","56.5","69","2.6","72","2.5","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","681","Jefferson County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","70","8","2","20","TFS","100","13.2","3","58.8","58.8","331","38.8","14","2.2","257","13.2","37","1.9","TFS","TFS","383","60.7","75","4.1","63","3.2","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","682","Jenkins County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","50","8","4","38","TFS","93","12.5","5","40.2","40.2","300","59.8","31","9.7","135","12.5","26","2.4","TFS","TFS","228","71","TFS","TFS","96","8.9","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","District","683","Johnson County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","40","4","3","53","TFS","94","13.7","TFS","34.2","34.2","140","33.5","104","34.3","132","13.7","TFS","TFS","TFS","TFS","259","85.5","18","2","73","7.6","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","684","Jones County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","26","3","4","67","TFS","53","17.2","TFS","19.7","19.7","481","23.3","224","13.8","841","17.2","TFS","TFS","20","7.7","1221","75.1","27",".6","486","9.9","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","685","Lamar County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","31","5","6","58","TFS","62","10.1","2","25.5","25.5","404","33.2","107","13.2","270","10.1","29","1.1","TFS","TFS","522","64.6","57","2.3","200","7.5","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","686","Lanier County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","26","9","4","59","2","86","14.1","3","13.3","13.3","169","22","51","11.3","230","14.1","30","1.8","TFS","TFS","332","73.6","25","1.7","88","5.4","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","District","687","Laurens County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","30","5","3","60","TFS","85","11.7","3","8.8","8.8","395","14.4","98","5.1","719","11.7","119","1.9","15","5.1","1105","57.4","125","2.2","563","9.2","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","688","Lee County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","3","TFS","26","4","4","62","TFS","45","11.1","3","19.9","19.9","559","21.5","167","8.5","674","11.1","55",".9","31","10.8","1556","78.7","104","1.9","433","7.2","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","District","689","Liberty County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","2","TFS","53","14","10","20","TFS","70","13.9","2","6.3","6.3","929","18.9","15",".5","1405","13.9","138","1.4","71","13.8","2103","74.3","125","1.3","928","9.2","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","690","Lincoln County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","32","1","4","62","TFS","54","13.9","TFS","28.3","28.3","171","32.1","101","27.5","161","13.9","TFS","TFS","10","13.5","170","46.3","15","1.4","111","9.6","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","691","Long County","ALL","All Column Values","KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","26","18","10","45","3","70","13.2","5","9.4","9.4","505","25.6","48","4","545","13.2","130","3.1","23","10.7","802","66.3","63","1.7","85","2.1","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","692","Lowndes County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","2","TFS","24","12","6","57","TFS","50","14.9","4","11.9","11.9","1663","35.2","TFS","TFS","1546","14.9","205","2","45","12.5","1800","56.2","237","2.5","1290","12.4","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","693","Lumpkin County","ALL","All Column Values","KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","1","9","3","86","TFS","42","15.1","3","15.8","15.8","469","27.3","25","2.2","560","15.1","62","1.7","33","100","654","57.6","24",".7","376","10.1","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","694","Macon County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","77","13","2","7","2","100","10.5","7","16.3","16.3","181","41.1","179","52.6","109","10.5","51","4.9","TFS","TFS","253","74.4","33","3.4","TFS","TFS","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","District","695","Madison County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","3","TFS","11","13","6","68","1","55","17.1","7","21","21","814","35.5","199","13.8","837","17.1","231","4.7","31","17.8","1047","72.9","32",".7","421","8.6","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","696","Marion County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","30","15","3","51","TFS","83","10.9","7","85.9","85.9","83","15.5","TFS","TFS","132","10.9","62","5.1","TFS","TFS","229","61.4","26","2.3","41","3.4","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","District","697","McDuffie County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","59","5","5","31","TFS","90","17.2","1","31.8","31.8","627","45.9","180","18.3","538","17.2","41","1.3","17","12.2","707","71.7","142","5","222","7.1","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","District","698","McIntosh County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","41","2","8","49","TFS","79","14.2","TFS","37.1","37.1","185","31","26","6.6","180","14.2","TFS","TFS","TFS","TFS","204","51.6","32","2.7","86","6.8","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","District","699","Meriwether County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","56","4","6","33","TFS","97","18.3","2","16.6","16.6","445","42.9","109","16.6","399","18.3","26","1.2","TFS","TFS","315","47.9","17",".8","109","5","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","700","Miller County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","43","5","3","48","TFS","100","14.3","2","24.4","24.4","68","23.6","59","23.8","99","14.3","TFS","TFS","TFS","TFS","180","72.6","15","2.3","40","5.8","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","District","701","Mitchell County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","83","8","1","8","1","100","10.2","4","66.4","66.4","157","27.6","84","21.5","126","10.2","34","2.7","TFS","TFS","334","85.6","TFS","TFS",,,"53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","District","702","Monroe County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","22","4","4","68","TFS","47","13.7","1","12.2","12.2","610","30.3","116","9","587","13.7","36",".8","26","12.1","784","60.9","71","1.8","626","14.6","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","703","Montgomery County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","30","15","7","47","4","95","13.8","5","26.6","26.6","103","25.9","38","13.8","124","13.8","25","2.8","TFS","TFS","177","64.1","12","1.5","83","9.3","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","704","Morgan County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","22","7","4","66","TFS","42","11.9","3","5.2","5.2","308","20","49","4.6","407","11.9","69","2","26","26.3","673","62.8","41","1.3","281","8.2","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","705","Murray County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","1","26","1","71","TFS","68","12.2","14","40.9","40.9","1123","39.3","261","11.8","805","12.2","652","9.9","47","15.6","1804","81.3","64","1.1","578","8.7","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","706","Muscogee County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","3","TFS","57","12","7","20","TFS","80","15.6","5","5.8","5.8","1498","11.4","393","4.5","4469","15.6","1102","3.8","107","9.5","5467","62.4","44",".2","2363","8.2","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","District","707","Newton County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","61","11","5","22","TFS","73","13.1","5","28","28","1675","21.5","TFS","TFS","2364","13.1","657","3.7","136","20.5","3748","61.6","287","1.7","2005","11.1","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","708","Oconee County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","6","TFS","4","8","4","79","TFS","12","11.7","5","7.5","7.5","723","19.4","299","11","986","11.7","250","3","61","82.4","1235","45.2","29",".4","1992","23.5","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","709","Oglethorpe County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","2","TFS","18","13","5","62","TFS","56","12.7","7","18.3","18.3","357","36.4","110","16.7","275","12.7","86","4","21","36.8","538","81.9","TFS","TFS","261","12.1","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","District","710","Paulding County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","30","12","6","50","TFS","43","14.8","4","25.8","25.8","4065","29.8","520","5.1","4632","14.8","821","2.6","216","100","5943","57.8","196",".7","3483","11.1","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","711","Peach County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","51","16","4","28","1","82","11.3","7","29.8","29.8","450","26.1","253","22.9","427","11.3","156","4.1","16","15.7","739","66.8","70","2","267","7.1","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","712","Pickens County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","1","7","2","89","TFS","44","16.4","2","20.2","20.2","369","19.8","224","17.8","665","16.4","37",".9","26","32.5","705","56","TFS","TFS","503","12.4","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","713","Pierce County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","8","10","5","76","1","60","14.9","4","18.7","18.7","358","21.9","155","15","522","14.9","112","3.2","24","16.2","593","57.3","41","1.3","252","7.2","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","714","Pike County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","6","3","3","88","TFS","33","10.1","1","TFS","TFS","171","11.4","42","3.6","352","10.1","17",".5","TFS","TFS","473","40.7","34","1.1","373","10.7","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","715","Polk County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","13","25","6","55","TFS","78","14.1","12","28.6","28.6","1183","35.3","239","9.8","1060","14.1","635","8.4","44","13.1","2002","82.2","115","1.6","508","6.7","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","District","716","Pulaski County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","40","8","5","46","TFS","85","13.1","4","67.3","67.3","220","40.1","169","43.6","163","13.1","TFS","TFS","TFS","TFS","249","64.2","TFS","TFS","74","5.9","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","717","Putnam County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","35","16","4","44","TFS","81","14","8","5.7","5.7","354","29.2","23","2.5","394","14","190","6.8","14","8.2","463","50.4","55","2.1","227","8.1","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","District","718","Quitman County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","77","1","4","19","TFS","100","21.4","TFS","52.7","52.7","77","58.3","42","39.3","63","21.4","TFS","TFS","TFS","TFS","45","42.1","TFS","TFS","TFS","TFS","46","54"
"Enrollment_by_Subgroup_Metrics","2022-23","District","719","Rabun County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","1","1","17","4","78","1","55","14.8","9","12.9","12.9","256","26","38","5.8","319","14.8","115","5.3","13","11.2","454","69.3","106","5.4","136","6.3","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","District","720","Randolph County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","96","1","2","1","TFS","100","13.2","TFS","59.4","59.4","151","56.8","84","35.9","84","13.2","TFS","TFS","TFS","TFS","161","68.8","TFS","TFS",,,"52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","721","Richmond County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","76","6","4","13","TFS","94","13.4","2","34.2","34.2","5998","45.5","1070","12.5","3797","13.4","569","2","129","9.8","4989","58.4","TFS","TFS","1676","5.9","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","722","Rockdale County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","2","TFS","68","18","4","7","TFS","71","12","8","20.5","20.5","2346","37.8","132","2.5","1836","12","809","5.3","77","17.5","2712","50.5","496","3.5","1678","11","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","District","723","Schley County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","15","7","3","74","TFS","50","12","1","TFS","TFS","117","23.4","TFS","TFS","139","12","TFS","TFS","TFS","TFS","245","64.3","TFS","TFS","87","7.5","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","724","Screven County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","48","3","4","45","TFS","79","15.9","1","32.9","32.9","132","14.5","154","25.9","312","15.9","TFS","TFS","15","15.5","515","86.7","22","1.2","106","5.4","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","725","Seminole County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","41","3","5","50","TFS","100","9.1","1","33.1","33.1","234","41.1","30","7.1","116","9.1","TFS","TFS","TFS","TFS","305","72.3","TFS","TFS","73","5.7","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","726","Griffin-Spalding County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","52","12","5","30","TFS","91","14.1","6","12.5","12.5","1197","28.5","34","1.2","1279","14.1","330","3.6","52","10.8","1472","53.2","158","1.9","497","5.5","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","727","Stephens County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","12","6","9","71","TFS","66","16.2","3","17.5","17.5","250","14.9","91","7.9","596","16.2","85","2.3","31","19.1","834","72.8","42","1.2","381","10.3","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","District","728","Stewart County","ALL","All Column Values","KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","1","89","1","3","7","TFS","100","15.1","TFS","32.3","32.3","67","39.6","36","30.3","58","15.1","TFS","TFS","TFS","TFS","112","94.1","TFS","TFS","TFS","TFS","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","729","Sumter County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","78","13","2","7","1","100","14.1","9","38","38","712","45.4","33","3.4","480","14.1","224","6.6","40","16.9","740","75.7","204","6.5","151","4.5","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","District","730","Talbot County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","87","TFS","1","12","TFS","100","16.6","TFS","46.1","46.1","69","39.4","TFS","TFS","64","16.6","TFS","TFS","TFS","TFS","92","75.4","TFS","TFS",,,"54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","District","731","Taliaferro County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","74","16","1","10","TFS","100","17.8","2","TFS","TFS","20","28.2","TFS","TFS","31","17.8","TFS","TFS","TFS","TFS","34","58.6","TFS","TFS","TFS","TFS","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","732","Tattnall County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","24","20","5","50","3","78","15.2","9","22","22","265","17.4","90","8.7","513","15.2","193","5.7","28","13.5","727","70.2","101","3.2","156","4.6","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","733","Taylor County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","40","3","4","52","TFS","97","14","TFS","20.2","20.2","174","33.3","26","7.1","163","14","TFS","TFS","TFS","TFS","241","65.7","13","1.2","62","5.3","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","734","Telfair County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","38","9","5","47","2","89","10.8","4","38.2","38.2","147","20.8","47","11.2","159","10.8","TFS","TFS","13","11.2","190","45.5","18","1.3","99","6.7","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","District","735","Terrell County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","93","1","1","5","TFS","100","12.9","1","48.8","48.8","237","54.2","157","50.8","128","12.9","TFS","TFS","TFS","TFS","293","94.8","TFS","TFS","60","6.1","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","District","736","Thomas County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","34","7","4","54","1","88","19.6","3","47.7","47.7","741","31.9","645","36.9","1057","19.6","99","1.8","53","15.6","1310","74.9","217","4.3","436","8.1","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","737","Tift County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","37","20","3","38","2","100","11.2","10","30","30","1083","32.3","148","6.5","819","11.2","463","6.4","58","15.5","1511","66.5","107","1.6","971","13.3","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","District","738","Toombs County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","17","25","5","52","5","87","16.9","13","16.7","16.7","277","21.2","51","6","479","16.9","177","6.3","27","14.4","597","70","28","1","187","6.6","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","District","739","Towns County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","1","7","3","89","TFS","59","15.2","2","TFS","TFS","144","32.4","TFS","TFS","144","15.2","13","1.4","TFS","TFS","210","70.9","TFS","TFS","36","3.8","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","District","740","Treutlen County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","40","3","5","53","TFS","89","16.3","1","35.6","35.6","86","20.1","14","5.8","156","16.3","TFS","TFS","TFS","TFS","169","69.5","TFS","TFS","114","11.9","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","District","741","Troup County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","2","TFS","44","9","5","40","TFS","75","12","5","34.1","34.1","2129","40.2","166","4.6","1413","12","482","4.1","45","8.4","1946","53.6","TFS","TFS","1278","10.9","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","District","742","Turner County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","66","4","3","26","1","100","14.2","2","31","31","206","39.8","121","34","158","14.2","12","1.1","TFS","TFS","214","60.1","TFS","TFS","88","7.9","50","50"
