"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","URY","Uruguay","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","URY","Uruguay","2023","2023",2023,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BGR","Bulgaria","2017","2017",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BGR","Bulgaria","2018","2018",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BGR","Bulgaria","2019","2019",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BGR","Bulgaria","2020","2020",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BGR","Bulgaria","2021","2021",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BGR","Bulgaria","2022","2022",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BGR","Bulgaria","2023","2023",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GIN","Guinea","2017","2017",10,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GIN","Guinea","2018","2018",10,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GIN","Guinea","2019","2019",10,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GIN","Guinea","2020","2020",10,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GIN","Guinea","2021","2021",10,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GIN","Guinea","2022","2022",10,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GIN","Guinea","2023","2023",10,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","GMB","Gambia","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","GMB","Gambia","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","GMB","Gambia","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","GMB","Gambia","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","GMB","Gambia","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","GMB","Gambia","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","GMB","Gambia","2023","2023",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DMA","Dominica","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DMA","Dominica","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DMA","Dominica","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DMA","Dominica","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DMA","Dominica","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DMA","Dominica","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DMA","Dominica","2023","2023",2023,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LIE","Liechtenstein","2017","2017",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LIE","Liechtenstein","2018","2018",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LIE","Liechtenstein","2019","2019",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LIE","Liechtenstein","2020","2020",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LIE","Liechtenstein","2021","2021",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LIE","Liechtenstein","2022","2022",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LIE","Liechtenstein","2023","2023",8,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SLE","Sierra Leone","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SLE","Sierra Leone","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SLE","Sierra Leone","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SLE","Sierra Leone","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SLE","Sierra Leone","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SLE","Sierra Leone","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SLE","Sierra Leone","2023","2023",2022,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BEL","Belgium","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BEL","Belgium","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BEL","Belgium","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BEL","Belgium","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BEL","Belgium","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BEL","Belgium","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BEL","Belgium","2023","2023",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SUR","Suriname","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SUR","Suriname","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SUR","Suriname","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SUR","Suriname","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SUR","Suriname","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SUR","Suriname","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SUR","Suriname","2023","2023",2023,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","MLT","Malta","2017","2017",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","MLT","Malta","2018","2018",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","MLT","Malta","2019","2019",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","MLT","Malta","2020","2020",6,,
