object_id,nces_sch_id,nces_sys_id,orig_state_id,sys_id,sch_id,shape_length,shape_area,sspi,sys_name,sch_name,cluster,n_stu_19,title_i,grade,star_rtg,asian,native,black,hisp,multi,white,frpl,swd,lep,mobility,ccrpi,climate,student,staff,parent,overall,grd_3_la,grd_3_ma,grd_4_la,grd_4_ma,grd_5_la,grd_5_ma,fiscal_year,sys_sch,system_id,system_name,school_id,school_name,direct_cert_perc,k12_poverty_student_ct,k12_student_count
688,130174000650,1301740,GA-644-1056,644,1056,0.112451902709,0.000345630565188,0.574126259947681,DeKalb County,Evansdale Elementary School,E,624,Y,C,3,6,2,23,39,4,26,27.1,8,27,10.4,74.3,76.097,71.023,77.235,80.032,90.9,47.2,53.7,49.4,43.6,42.7,33,2024,6441056,644,DeKalb County,1056,Evansdale Elementary School,42.2000007629395,211,500
579,130174000651,1301740,GA-644-1055,644,1055,0.140567850144,0.000743791177151,-4.34227509043142,DeKalb County,Dresden Elementary School,E,927,N,C,4,2,1,1,95,0,0,41.700001,6,89,15.9,73.9,85.788,79.594,80.741,97.027,95.2,16.6,36.2,24.8,28.8,16.8,14.7,2024,6441055,644,DeKalb County,1055,Dresden Elementary School,59.5,308,518
442,130174000652,1301740,GA-644-1054,644,1054,0.148952920539,0.000723623910333,-1.36628602566394,DeKalb County,Columbia Elementary School,E,539,N,D,2,0,1,95,2,2,0,68.300003,14,2,28.9,62.5,71.648,70.799,63.715,80.431,86.3,19,25.4,13.9,19.4,20.9,19.8,2024,6441054,644,DeKalb County,1054,Columbia Elementary School,82.6999969482422,291,352
349,130174000653,1301740,GA-644-1053,644,1053,0.247023815661,0.00159494636485,0.0560891583221987,DeKalb County,Chapel Hill Elementary School,E,612,Y,C,4,0,1,94,2,2,1,58.299999,10,2,35.3,73.6,84.803,86.493,78.321,89.594,93,15.4,17.7,20.2,27.9,32,26,2024,6441053,644,DeKalb County,1053,Chapel Hill Elementary School,77.9000015258789,387,497
228,130174000654,1301740,GA-644-1052,644,1052,0.165507993221,0.000737033197495,0.386134534035496,DeKalb County,Brockett Elementary School,E,464,N,B,3,22,0,31,29,5,12,44,7,39,13.1,80.3,83.095,81.647,85.27,82.368,90.7,38.5,44.6,49,54.6,36.9,31.5,2024,6441052,644,DeKalb County,1052,Brockett Elementary School,61.2000007629395,232,379
2272,130174000660,1301740,GA-644-0675,644,0675,0.148642964068,0.000689441829048,-1.05178101301002,DeKalb County,Woodridge Elementary School,E,483,N,D,2,2,0,89,6,2,0,58,10,6,42.4,69.5,72.016,67.998,72.354,75.696,85.9,17.9,22.4,25.6,11.6,32.2,32.2,2024,644675,644,DeKalb County,675,Woodridge Elementary School,79.8000030517578,304,381
1960,130174000662,1301740,GA-644-0575,644,0575,0.186538658822,0.000571810489914,-3.24546993764098,DeKalb County,Stone Mill Elementary School,E,559,Y,D,4,1,1,81,14,2,2,65.699997,7,15,46.8,66.9,81.341,73.156,83.218,87.649,94.1,30,29.3,17.3,25.4,27.4,26.2,2024,644575,644,DeKalb County,575,Stone Mill Elementary School,79.5999984741211,414,520
710,130174000664,1301740,GA-644-2056,644,2056,0.309660984586,0.00142622991363,4.83588117608651,DeKalb County,Fernbank Elementary School,E,760,N,B,4,11,0,18,34,4,34,20.9,10,33,15.8,86.1,85.794,75.362,91.327,90.691,95.2,52.1,59.6,50.7,48.6,50,42.7,2024,6442056,644,DeKalb County,2056,Fernbank Elementary School,17.7000007629395,124,702
24,130174000667,1301740,GA-644-2050,644,2050,0.148978028051,0.000866722023135,-1.03889527422742,DeKalb County,Allgood Elementary School,E,536,Y,C,3,11,1,80,6,1,1,62.700001,5,20,25.2,78.8,80.311,70.195,80.386,90.351,91.4,25.3,34.5,24.7,13.6,40.6,39.6,2024,6442050,644,DeKalb County,2050,Allgood Elementary School,77.0999984741211,418,542
2280,130174000668,1301740,GA-644-1071,644,1071,0.129233071505,0.000468136428429,0.331358380799416,DeKalb County,Woodward Elementary School,E,844,Y,D,5,0,0,1,97,0,0,53.400002,7,92,16.1,66.3,78.074,72.977,77.943,83.303,98.4,6.6,13.3,15.3,22.7,14.4,16.5,2024,6441071,644,DeKalb County,1071,Woodward Elementary School,52.2000007629395,263,504
1219,130174000677,1301740,GA-644-1061,644,1061,0.178069094007,0.000581224311357,0.446782021044726,DeKalb County,Livsey Elementary School,E,337,N,A,4,6,0,19,28,5,42,17.5,14,24,11,91.3,80.316,67.896,85.5,87.554,93.9,62.2,67.9,48.7,53.9,71.2,73.1,2024,6441061,644,DeKalb County,1061,Livsey Elementary School,43.7999992370605,153,349
980,130174000678,1301740,GA-644-1059,644,1059,0.113838028071,0.000392512722683,-1.70852889934768,DeKalb County,Idlewood Elementary School,E,941,N,B,2,15,0,76,4,1,3,57.099998,6,43,33.8,80.2,72.839,70.214,66.264,82.037,85.6,22.9,29.8,26.5,30.7,34.6,37.9,2024,6441059,644,DeKalb County,1059,Idlewood Elementary School,80.4000015258789,684,851
1796,130174000680,1301740,GA-644-5065,644,5065,0.124416373835,0.000691875898252,2.22797263915519,DeKalb County,Sagamore Hills Elementary School,E,404,N,B,3,4,0,18,20,6,51,15.3,15,11,6.2,83.6,84.76,76.023,90.743,87.515,88.6,60.3,66.2,64.2,64.2,53.3,50,2024,6445065,644,DeKalb County,5065,Sagamore Hills Elementary School,25.6000003814697,101,394
1695,130174000681,1301740,GA-644-5064,644,5064,0.186696198191,0.000952856765781,-1.05656188429845,DeKalb County,Redan Elementary School,E,557,N,D,2,0,1,94,3,1,0,61.599998,16,3,35.9,61.7,82.003,88.817,74.042,83.15,87,13.1,16.3,13.6,10.2,12.3,6.2,2024,6445064,644,DeKalb County,5064,Redan Elementary School,79.9000015258789,414,518
1395,130174000682,1301740,GA-644-5062,644,5062,0.178702158794,0.0015018175584,4.15632512681553,DeKalb County,Montgomery Elementary School,E,761,N,A,4,8,0,13,7,7,64,3.3,7,3,4.3,92.4,82.2,79.633,83.244,83.723,94.6,68.8,69.7,61.7,59.8,79.7,68.6,2024,6445062,644,DeKalb County,5062,Montgomery Elementary School,13.5,88,654
977,130174000687,1301740,GA-644-5058,644,5058,0.11478646683,0.0006351041616,-0.25103998543368,DeKalb County,Huntley Hills Elementary School,E,480,Y,C,5,15,0,24,41,3,17,27.9,15,41,22.8,74.7,79.361,71.532,81.691,84.86,98.6,39.2,41.9,43.4,40.9,36.7,53.4,2024,6445058,644,DeKalb County,5058,Huntley Hills Elementary School,53.5999984741211,221,412
897,130174000688,1301740,GA-644-5057,644,5057,0.117196686908,0.00044155763767,0.985616238736001,DeKalb County,Hawthorne Elementary School,E,358,N,C,4,1,0,30,41,4,24,29.299999,18,30,14.3,73.5,78.112,69.988,82.486,81.862,93.3,33.4,54.4,45.8,43.7,39.4,26.3,2024,6445057,644,DeKalb County,5057,Hawthorne Elementary School,52.5,170,324
93,130174000694,1301740,GA-644-5050,644,5050,0.256499059428,0.00116326243969,1.03152139546289,DeKalb County,Avondale Elementary School,E,405,Y,C,4,7,0,83,2,2,5,56.5,13,9,31.5,73,79.549,76.431,78.55,83.666,92.6,24.6,34.4,27.9,31.2,24.6,19.3,2024,6445050,644,DeKalb County,5050,Avondale Elementary School,61.5,260,423
1964,130174000695,1301740,GA-644-4068,644,4068,0.268243314417,0.00172735585886,-1.50528724988518,DeKalb County,Stoneview Elementary School,E,784,N,D,3,1,0,88,9,2,0,67.5,9,7,45.5,65.2,78.675,86.435,68.966,80.625,88.9,13.6,19,14.9,13.5,20.7,15.2,2024,6444068,644,DeKalb County,4068,Stoneview Elementary School,85.1999969482422,627,736
1878,130174000696,1301740,GA-644-4067,644,4067,0.167770342,0.000771551924185,-2.16109832591712,DeKalb County,Snapfinger Elementary School,E,668,N,F,2,1,0,94,4,1,0,74.900002,9,1,47.7,46.9,71.123,66.545,66.154,80.67,84.3,21,27.1,8.8,4,10.1,1.7,2024,6444067,644,DeKalb County,4067,Snapfinger Elementary School,88.5,345,390
1783,130174000698,1301740,GA-644-4065,644,4065,0.169716762012,0.000653491785886,-1.14953186781519,DeKalb County,Rowland Elementary School,E,536,N,D,2,4,0,82,11,2,1,57.799999,10,13,34,68.5,72.3,69.091,73.622,74.188,86.2,15.1,18.6,24.7,20,34.7,15.3,2024,6444065,644,DeKalb County,4065,Rowland Elementary School,83.9000015258789,307,366
1686,130174000699,1301740,GA-644-4064,644,4064,0.136958382135,0.000441720843708,-0.246575256587666,DeKalb County,Rainbow Elementary School,E,388,N,C,4,1,1,96,1,2,0,60.799999,13,1,33.5,73.1,88.053,87.862,82.912,93.386,92.1,32.6,47.8,23.8,16.9,32.1,16.7,2024,6444064,644,DeKalb County,4064,Rainbow Elementary School,84.1999969482422,251,298
1168,130174000700,1301740,GA-644-4060,644,4060,0.119449578938,0.000484832754872,0.80239788176267,DeKalb County,Laurel Ridge Elementary School,E,504,N,B,4,9,0,18,16,7,50,15.7,13,15,13.5,84.7,76.098,72.394,77.824,78.075,92.8,58.9,65.7,58.8,60.1,53.3,60,2024,6444060,644,DeKalb County,4060,Laurel Ridge Elementary School,37.7000007629395,149,395
1390,130174000702,1301740,GA-644-4062,644,4062,0.103383887429,0.000243079347446,-1.73809821485155,DeKalb County,Montclair Elementary School,E,735,N,D,2,1,0,6,92,0,1,48,8,87,21.4,60.1,75.102,75.108,67.458,82.742,85.6,12.3,25.3,17.4,21.2,9.6,13.1,2024,6444062,644,DeKalb County,4062,Montclair Elementary School,56.5999984741211,334,590
1082,130174000703,1301740,GA-644-4059,644,4059,0.0892163600999,0.00025794182873,-1.1048398171069,DeKalb County,Kelley Lake Elementary School,E,334,N,C,4,1,1,93,3,2,1,73.699997,16,2,55.7,74.4,92.513,98.568,92.344,86.626,96.3,29.9,26.9,24.4,24.4,25.5,45.1,2024,6444059,644,DeKalb County,4059,Kelley Lake Elementary School,76.3000030517578,158,207
936,130174000704,1301740,GA-644-4058,644,4058,0.0926896505805,0.000430443805992,-0.753186330210912,DeKalb County,Hightower Elementary School,E,730,N,D,4,4,0,4,89,0,3,33.299999,7,76,20.6,69.6,80.944,73.606,83.147,86.081,94,15.3,35,21.8,27.8,15.2,19.6,2024,6444058,644,DeKalb County,4058,Hightower Elementary School,56.0999984741211,335,597
1443,130174000709,1301740,GA-644-4052,644,4052,0.301443240148,0.00318282850207,-0.298217355177512,DeKalb County,Murphey Candler Elementary School,E,504,Y,D,3,0,0,93,4,2,0,49.400002,7,2,40.5,63.4,72.841,65.89,71.795,80.839,88.2,16.9,17.3,22,22,16.8,4,2024,6444052,644,DeKalb County,4052,Murphey Candler Elementary School,74.5,344,462
222,130174000710,1301740,GA-644-4051,644,4051,0.187594727112,0.00124906409594,3.40011112068603,DeKalb County,Briar Vista Elementary School,E,431,Y,B,5,9,0,35,36,2,18,22.5,10,33,19.7,85.6,75.926,72.778,70.899,84.101,97.6,40.4,38.7,43.3,50,55.5,52.7,2024,6444051,644,DeKalb County,4051,Briar Vista Elementary School,50,211,422
2054,130174000713,1301740,GA-644-3069,644,3069,0.103346105864,0.000432535192865,-2.51559209208992,DeKalb County,Toney Elementary School,E,296,Y,F,3,0,0,91,4,3,2,72.300003,8,2,39.5,58.1,81.475,70.358,81.5,92.569,91.4,13.6,11.4,18.1,19.7,13.8,12.1,2024,6443069,644,DeKalb County,3069,Toney Elementary School,89.3000030517578,183,205
1538,130174000714,1301740,GA-644-3063,644,3063,0.148779957688,0.000627075186576,1.88139965048426,DeKalb County,Oak Grove Elementary School,E,476,N,A,4,14,0,9,8,7,62,4.1999998,16,5,3.4,91.5,85.076,78.264,90.836,86.128,95.4,86.5,88.7,73.8,80.1,68,59.7,2024,6443063,644,DeKalb County,3063,Oak Grove Elementary School,9,31,343
1875,130174000715,1301740,GA-644-3067,644,3067,0.252796622453,0.00213302555746,1.76965320081252,DeKalb County,Smoke Rise Elementary School,E,384,N,B,4,8,2,48,30,5,7,34.900002,10,36,19.3,89.2,84.647,82.584,89.136,82.22,94.2,34.8,37.8,50.9,50.9,53.7,28.4,2024,6443067,644,DeKalb County,3067,Smoke Rise Elementary School,56.7000007629395,280,494
1756,130174000717,1301740,GA-644-3065,644,3065,0.306184361575,0.00291033232449,-0.231787143539502,DeKalb County,Rock Chapel Elementary School,E,488,N,C,3,1,1,89,5,3,2,49.599998,9,2,36.2,75.8,67.131,69.605,73.682,58.107,87.6,27.5,36.1,29.8,26.4,23.7,21.5,2024,6443065,644,DeKalb County,3065,Rock Chapel Elementary School,78.1999969482422,395,505
1648,130174000718,1301740,GA-644-3064,644,3064,0.121326546837,0.00046774070366,-2.00514565703697,DeKalb County,Pleasantdale Elementary School,E,640,N,C,2,3,1,26,66,2,2,41.099998,11,54,32.4,74.9,74.184,76.062,70.94,75.55,84.8,24.1,34.3,27.8,33.9,54.6,48.1,2024,6443064,644,DeKalb County,3064,Pleasantdale Elementary School,57,364,639
1061,130174000722,1301740,GA-644-3059,644,3059,0.129994374721,0.000502560847875,-4.37283041942402,DeKalb County,Jolly Elementary School,E,635,N,C,2,41,0,45,6,1,7,61.099998,6,62,29.9,74.6,77.671,67.068,75.298,90.647,86.1,12.6,19.6,15.7,18.2,23.6,24.6,2024,6443059,644,DeKalb County,3059,Jolly Elementary School,82.4000015258789,620,752
856,130174000723,1301740,GA-644-3057,644,3057,0.116570162269,0.000500569604112,-1.65755619783461,DeKalb County,Hambrick Elementary School,E,558,N,B,2,16,1,65,10,3,6,56.5,9,25,28.3,80.1,71.645,68.199,70.005,76.73,86,24.3,22.2,33.7,37.3,30.9,31,2024,6443057,644,DeKalb County,3057,Hambrick Elementary School,77.6999969482422,380,489
379,130174000724,1301740,GA-644-3053,644,3053,0.108108767404,0.000504073711122,0.929063338252186,DeKalb County,Chesnut Elementary Charter School,E,423,N,A,4,9,1,29,27,5,29,15.1,16,22,13.9,94.9,86.4,82.93,93.249,83.019,94.9,64.3,60.8,56.6,60,65.2,53.6,2024,6443053,644,DeKalb County,3053,Chesnut Elementary School,39.4000015258789,193,490
719,130174000725,1301740,GA-644-3056,644,3056,0.143370768113,0.00055620094114,-2.03242132888796,DeKalb County,Flat Shoals Elementary School,E,552,Y,F,3,0,1,95,2,1,0,75.900002,9,1,50.4,52,73.296,68.428,71.764,79.695,89.6,7,15.3,17.6,11.4,13.6,3,2024,6443056,644,DeKalb County,3056,Flat Shoals Elementary School,87.9000015258789,386,439
589,130174000726,1301740,GA-644-3055,644,3055,0.143415626703,0.00052362048966,-1.76974554629657,DeKalb County,Dunaire Elementary School,E,473,Y,C,4,18,0,69,4,2,7,68.5,6,40,47.2,74.3,77.715,69.047,75.862,88.235,95,23.9,25.3,20,22.4,20.3,13,2024,6443055,644,DeKalb County,3055,Dunaire Elementary School,79.5999984741211,319,401
298,130174000727,1301740,GA-644-3052,644,3052,0.166286776277,0.000882765140815,-1.67010763754793,DeKalb County,Canby Lane Elementary School,E,477,N,C,2,1,0,88,7,2,1,62.5,11,4,43.2,71.5,83.544,71.541,85.216,93.874,86.1,22.5,15.8,18.3,8.5,39.1,15.8,2024,6443052,644,DeKalb County,3052,Canby Lane Elementary School,86.6999969482422,346,399
223,130174000728,1301740,GA-644-3051,644,3051,0.132485227458,0.000694876196173,1.61551107496878,DeKalb County,Briarlake Elementary School,E,396,N,B,4,7,0,33,14,6,40,14.9,13,8,10.1,88.6,82.163,74.581,87.025,84.882,94.1,61.6,65,63.1,69.3,63.6,50,2024,6443051,644,DeKalb County,3051,Briarlake Elementary School,32.9000015258789,116,353
72,130174000729,1301740,GA-644-3050,644,3050,0.179848474357,0.00105263408317,3.67120316174668,DeKalb County,Ashford Park Elementary School,E,609,Y,C,5,6,0,13,13,7,61,5.0999999,12,9,10.2,76.6,83.183,77.515,86.7,85.336,99.5,63.6,63.6,91,83.3,80.8,50.6,2024,6443050,644,DeKalb County,3050,Ashford Park Elementary School,14.3999996185303,101,703
1961,130174000732,1301740,GA-644-2068,644,2068,0.239179655095,0.00171137905178,-1.09833223258396,DeKalb County,Stone Mountain Elementary School,E,493,Y,D,2,2,0,85,7,4,2,62.5,10,7,58.5,63.9,68.053,66.833,62.859,74.467,87,7.9,6.6,20.5,13.2,30,16.3,2024,6442068,644,DeKalb County,2068,Stone Mountain Elementary School,87.9000015258789,370,421
318,130174000734,1301740,GA-644-2065,644,2065,0.154946260979,0.000919370598303,-2.38226150944792,DeKalb County,Cary Reynolds Elementary School,E,746,N,D,3,11,1,5,83,0,0,37.700001,7,80,20.5,69.9,79.246,81.286,71.475,84.979,88.9,11.8,35,25.7,30.3,28,18.9,2024,6442065,644,DeKalb County,2065,Cary Reynolds Elementary School,55.0999984741211,129,234
1356,130174000737,1301740,GA-644-2062,644,2062,0.18081003278,0.000786953176939,1.07536189211892,DeKalb County,Midvale Elementary School,E,393,N,C,3,6,1,42,21,4,26,28.799999,18,22,17.3,74.8,81.522,77.357,87.217,79.993,89.3,57.6,76.3,53.6,49.3,44.8,32.9,2024,6442062,644,DeKalb County,2062,Midvale Elementary School,52.2999992370606,201,384
1334,130174000738,1301740,GA-644-2061,644,2061,0.112537078616,0.000508771660506,-0.0956476800562577,DeKalb County,McLendon Elementary School,E,410,N,C,2,24,1,46,18,3,9,50.700001,14,42,24.2,75.7,73.2,71.04,78.519,70.04,85.2,33.9,54.8,40.6,45.3,34.8,25.7,2024,6442061,644,DeKalb County,2061,McLendon Elementary School,74.5999984741211,211,283
984,130174000740,1301740,GA-644-2059,644,2059,0.0793696030469,0.000253644758834,-1.82026182428741,DeKalb County,Indian Creek Elementary School,E,908,N,B,4,61,1,31,2,1,5,70.199997,3,81,27.7,80.8,84.482,73.369,85.201,94.877,94.9,25.7,43.4,19.1,30.3,19.1,33.3,2024,6442059,644,DeKalb County,2059,Indian Creek Elementary School,82.4000015258789,681,826
915,130174000741,1301740,GA-644-2058,644,2058,0.174392915266,0.000928738991803,0.819702263994992,DeKalb County,Henderson Mill Elementary School,E,533,Y,C,5,7,1,23,45,4,20,28,8,39,19.4,73.7,79.57,75.436,78.426,84.847,97.4,40.9,57,47.3,58.7,44.2,37.9,2024,6442058,644,DeKalb County,2058,Henderson Mill Elementary School,50.5,251,497
664,130174001862,1301740,GA-644-0181,644,0181,0.0965348433531,0.000468674055474,-0.763633817507188,DeKalb County,Eldridge L. Miller Elementary School,E,535,Y,C,4,1,1,91,5,1,1,61.299999,9,4,32.4,74.5,74.392,65.96,74.751,82.464,93.3,15.7,28.2,18.4,26.1,28,23,2024,644181,644,DeKalb County,181,Eldridge L. Miller Elementary School,83.6999969482422,343,410
1577,130174001998,1301740,GA-644-0188,644,0188,0.190254633753,0.000830039119338,-1.23872554776512,DeKalb County,Panola Way Elementary School,E,800,N,D,1,0,0,91,5,3,1,65,10,3,41,61.6,70.391,66.667,71.433,73.074,81.2,21.8,28.2,8.1,6.7,23.4,7.3,2024,644188,644,DeKalb County,188,Panola Way Elementary School,85.5999984741211,507,592
1639,130174002074,1301740,GA-644-0190,644,0190,0.246435524624,0.00153419336531,-0.184598080808982,DeKalb County,Pine Ridge Elementary School,E,510,N,C,2,1,1,83,10,2,3,49,8,10,35.9,77.8,74.699,68.971,71.223,83.903,84.2,24.1,24.1,28.3,26.2,27.8,24.8,2024,644190,644,DeKalb County,190,Pine Ridge Elementary School,78.8000030517578,420,533
244,130174002112,1301740,GA-644-0191,644,0191,0.270102732079,0.00165991911193,-0.304537052939597,DeKalb County,Browns Mill Elementary School,E,539,N,C,2,0,1,94,4,1,1,54.200001,8,1,31.2,71.3,73.573,65.626,79.868,75.224,85.6,21.2,20,22.2,22.2,28.9,8.4,2024,644191,644,DeKalb County,191,Browns Mill Elementary School,82.6999969482422,320,387
1546,130174003334,1301740,GA-644-0305,644,0305,0.280350788275,0.00181473051122,-1.17215260766574,DeKalb County,Oak View Elementary School,E,763,N,F,2,0,1,93,4,2,1,61.5,10,1,35.7,58.8,70.504,69.098,63.878,78.535,84.3,14.6,30.9,18,22.3,16.1,8.8,2024,644305,644,DeKalb County,305,Oak View Elementary,87.3000030517578,566,648
717,130174003634,1301740,GA-644-0107,644,0107,0.557089753418,0.00358705963022,-1.8456704886162,DeKalb County,Flat Rock Elementary School,E,977,N,F,2,0,0,95,2,2,0,61.5,7,1,40.6,58.2,70.45,68.783,67.856,74.71,83.8,15.5,19.1,23.3,14.8,23.4,7.6,2024,644107,644,DeKalb County,107,Flat Rock Elementary School,80.3000030517578,740,921
1664,130174003665,1301740,GA-644-0108,644,0108,0.242087371619,0.00160138111816,0.154144774392362,DeKalb County,Princeton Elementary School,E,740,N,C,3,0,0,90,6,3,1,54.099998,11,3,31.1,75.4,74.014,69.815,72.035,80.193,89,35.3,50.4,25,22.5,38,30.2,2024,644108,644,DeKalb County,108,Princeton Elementary School,76.3000030517578,568,744
1304,130186003911,1301860,GA-648-0112,648,0112,0.38238082752,0.00549857690147,-0.0896545191640553,Douglas County,Mason Creek Elementary School,E,524,N,C,4,1,0,31,15,6,47,22.5,16,5,19.8,72.3,87.989,84.144,84.848,94.974,92.2,54.8,60.7,45.4,44.2,54.5,54.6,2024,648112,648,Douglas County,112,Mason Creek Elementary School,56.7000007629395,280,494
1894,130186000062,1301860,GA-648-0193,648,0193,0.483363290878,0.0108032673722,0.790303891671984,Douglas County,South Douglas Elementary School,E,588,N,B,5,2,1,9,4,4,80,10.7,12,1,11.2,83.2,91.182,88.238,92.989,92.32,97.2,51.2,52.3,62.2,75.4,67.6,54.9,2024,648193,648,Douglas County,193,South Douglas Elementary School,41.9000015258789,232,554
58,130186000855,1301860,GA-648-0178,648,0178,0.169030222051,0.00106122904723,-0.0732828758838412,Douglas County,Arbor Station Elementary School,E,664,N,D,4,2,0,54,16,6,22,28.5,12,11,16,66.7,84.01,75.421,83.928,92.681,93.9,50,57.3,32.1,27.6,54.1,29.5,2024,648178,648,Douglas County,178,Arbor Station Elementary School,62.4000015258789,353,566
171,130186000858,1301860,GA-648-2050,648,2050,0.207355600713,0.00157668272385,-0.721952458823369,Douglas County,Beulah Elementary School,E,452,N,B,4,2,0,30,42,4,21,36.700001,10,37,14.6,84.5,82.923,73.082,84.681,91.005,91.8,56.2,56.3,41.1,42.4,52.5,36.3,2024,6482050,648,Douglas County,2050,Beulah Elementary School,70.1999969482422,318,453
2259,130186000859,1301860,GA-648-1054,648,1054,0.221131233135,0.002281015254,0.0314855253405952,Douglas County,Winston Elementary School,E,434,N,B,3,1,0,29,28,6,35,32.900002,14,23,18.7,83.6,81.543,73.246,86.768,84.615,89,42,52.2,55.1,54,63.9,51.3,2024,6481054,648,Douglas County,1054,Winston Elementary School,76.0999984741211,232,305
45,130186000860,1301860,GA-648-5052,648,5052,0.147655624862,0.000972980752878,-0.825342542646873,Douglas County,Annette Winn Elementary School,E,462,N,D,4,1,0,53,31,5,10,46.5,7,28,25.1,63.6,86.225,84.218,84.805,89.653,92.8,31.7,51.2,48.5,43.8,40.2,28.7,2024,6485052,648,Douglas County,5052,Annette Winn Elementary School,72.8000030517578,230,316
1418,130186000863,1301860,GA-648-4052,648,4052,0.193710479506,0.00143219136948,0.212028594209511,Douglas County,Mount Carmel Elementary School,E,457,N,C,3,2,0,59,17,9,13,37.400002,12,15,22.4,71.3,77.432,69.984,79.741,82.57,89.1,40,49.4,34.9,26.5,33.3,23.5,2024,6484052,648,Douglas County,4052,Mount Carmel Elementary School,66.1999969482422,299,452
1211,130186000866,1301860,GA-648-3052,648,3052,0.193230403823,0.00133006180447,-0.400354056626095,Douglas County,Lithia Springs Elementary School,E,528,N,D,4,1,0,34,43,3,20,39.400002,14,36,18.8,66.7,84.469,75.367,86.771,91.27,93.7,36.1,47.3,50.6,40.5,35.2,18.7,2024,6483052,648,Douglas County,3052,Lithia Springs Elementary School,74.4000015258789,377,507
